Combination,Perplexity,Early_exaggeration,Initial_momentum,Final_momentum,Theta,tSNE_runtime_min,KL_divergence
"(92.73109243697478, 12.470588235294118, 0.18403361344537816, 0.8470588235294118, 0.16)",92.73109243697478,12.470588235294118,0.18403361344537816,0.8470588235294118,0.16,15.677817829449971,2.262221220597059
"(36.68067226890756, 26.823529411764707, 0.19747899159663868, 0.9613445378151261, 0.17)",36.68067226890756,26.823529411764707,0.19747899159663868,0.9613445378151261,0.17,14.54201798439026,2.9720064522003797
"(61.05042016806722, 8.705882352941178, 0.49327731092436977, 0.9411764705882353, 0.66)",61.05042016806722,8.705882352941178,0.49327731092436977,0.9411764705882353,0.66,2.4360811630884807,2.467218380908447
"(43.99159663865546, 9.411764705882353, 0.3487394957983193, 0.9882352941176471, 0.97)",43.99159663865546,9.411764705882353,0.3487394957983193,0.9882352941176471,0.97,1.5555784742037455,3.3843294837066495
"(62.2689075630252, 12.941176470588236, 0.23781512605042018, 0.9983193277310924, 0.77)",62.2689075630252,12.941176470588236,0.23781512605042018,0.9983193277310924,0.77,2.149517039457957,3.641760357964391
"(31.806722689075627, 14.117647058823529, 0.37899159663865545, 0.8369747899159664, 0.31)",31.806722689075627,14.117647058823529,0.37899159663865545,0.8369747899159664,0.31,6.261174861590067,2.7124805496265445
"(35.46218487394958, 27.058823529411764, 0.18067226890756305, 0.838655462184874, 0.41)",35.46218487394958,27.058823529411764,0.18067226890756305,0.838655462184874,0.41,4.482091701030731,2.6626259555341516
"(78.10924369747899, 12.0, 0.4764705882352941, 0.8403361344537815, 0.53)",78.10924369747899,12.0,0.4764705882352941,0.8403361344537815,0.53,3.4695287982622784,2.3384198926861828
"(31.806722689075627, 24.705882352941178, 0.4495798319327732, 0.8487394957983194, 0.82)",31.806722689075627,24.705882352941178,0.4495798319327732,0.8487394957983194,0.82,1.9630968570709229,2.698520515521343
"(79.32773109243696, 18.588235294117645, 0.18067226890756305, 0.892436974789916, 0.94)",79.32773109243696,18.588235294117645,0.18067226890756305,0.892436974789916,0.94,1.8986865957578023,2.3293318241361387
"(115.88235294117646, 17.88235294117647, 0.14705882352941177, 0.9025210084033614, 0.66)",115.88235294117646,17.88235294117647,0.14705882352941177,0.9025210084033614,0.66,2.772473967075348,2.156290763784517
"(81.76470588235293, 23.058823529411764, 0.46974789915966386, 0.957983193277311, 0.92)",81.76470588235293,23.058823529411764,0.46974789915966386,0.957983193277311,0.92,2.0336286505063375,2.3845638400529996
"(86.63865546218487, 7.0588235294117645, 0.42605042016806727, 0.8168067226890756, 0.84)",86.63865546218487,7.0588235294117645,0.42605042016806727,0.8168067226890756,0.84,2.030177847544352,2.284185674137417
"(11.092436974789916, 29.88235294117647, 0.2042016806722689, 0.8840336134453781, 0.66)",11.092436974789916,29.88235294117647,0.2042016806722689,0.8840336134453781,0.66,2.271247903505961,3.0501374448805976
"(12.310924369747898, 19.529411764705884, 0.20756302521008405, 0.8789915966386554, 0.13)",12.310924369747898,19.529411764705884,0.20756302521008405,0.8789915966386554,0.13,67.36522348324458,3.005777767403467
"(76.890756302521, 18.823529411764707, 0.46302521008403363, 0.8571428571428572, 0.73)",76.890756302521,18.823529411764707,0.46302521008403363,0.8571428571428572,0.73,2.7450559814771016,2.3358720761233798
"(128.06722689075627, 5.411764705882353, 0.1403361344537815, 0.865546218487395, 0.38)",128.06722689075627,5.411764705882353,0.1403361344537815,0.865546218487395,0.38,5.1224892139434814,2.118333129878197
"(64.70588235294117, 25.41176470588235, 0.37899159663865545, 0.9025210084033614, 0.51)",64.70588235294117,25.41176470588235,0.37899159663865545,0.9025210084033614,0.51,3.6711133321126304,2.422671257198063
"(14.747899159663865, 30.823529411764707, 0.33865546218487397, 0.9899159663865547, 0.39)",14.747899159663865,30.823529411764707,0.33865546218487397,0.9899159663865547,0.39,4.786686114470164,3.6736348002291086
"(96.38655462184873, 27.058823529411764, 0.1, 0.865546218487395, 0.29)",96.38655462184873,27.058823529411764,0.1,0.865546218487395,0.29,7.496611245473226,2.2499843605162937
"(18.403361344537814, 6.823529411764706, 0.24789915966386555, 0.9915966386554622, 0.2)",18.403361344537814,6.823529411764706,0.24789915966386555,0.9915966386554622,0.2,10.661844372749329,3.6059300529411606
"(113.4453781512605, 24.941176470588236, 0.38235294117647056, 0.8638655462184874, 0.39)",113.4453781512605,24.941176470588236,0.38235294117647056,0.8638655462184874,0.39,5.363272273540497,2.1705236707567863
"(107.35294117647058, 15.294117647058822, 0.3689075630252101, 0.9394957983193277, 0.59)",107.35294117647058,15.294117647058822,0.3689075630252101,0.9394957983193277,0.59,3.2150665442148845,2.2177550961000954
"(124.41176470588235, 6.823529411764706, 0.2277310924369748, 0.823529411764706, 0.87)",124.41176470588235,6.823529411764706,0.2277310924369748,0.823529411764706,0.87,2.2658412218093873,2.10999115116128
"(70.7983193277311, 22.58823529411765, 0.3487394957983193, 0.9966386554621849, 0.79)",70.7983193277311,22.58823529411765,0.3487394957983193,0.9966386554621849,0.79,2.198901188373566,3.517765277889157
"(26.932773109243694, 19.764705882352942, 0.4394957983193277, 0.8689075630252101, 0.75)",26.932773109243694,19.764705882352942,0.4394957983193277,0.8689075630252101,0.75,2.151624596118927,2.7515016970000747
"(124.41176470588235, 28.470588235294116, 0.1773109243697479, 0.9546218487394958, 0.3)",124.41176470588235,28.470588235294116,0.1773109243697479,0.9546218487394958,0.3,7.412041242917379,2.1995256600138315
"(97.60504201680672, 25.41176470588235, 0.19411764705882353, 0.8201680672268908, 0.93)",97.60504201680672,25.41176470588235,0.19411764705882353,0.8201680672268908,0.93,2.0657017985979715,2.2333540979780917
"(28.15126050420168, 6.352941176470589, 0.44621848739495806, 0.8621848739495799, 0.61)",28.15126050420168,6.352941176470589,0.44621848739495806,0.8621848739495799,0.61,2.483634078502655,2.734552135067876
"(34.24369747899159, 12.941176470588236, 0.10672268907563026, 0.9899159663865547, 0.29)",34.24369747899159,12.941176470588236,0.10672268907563026,0.9899159663865547,0.29,7.059962141513824,3.716427419341141
"(8.655462184873949, 25.88235294117647, 0.17394957983193277, 0.9714285714285714, 0.84)",8.655462184873949,25.88235294117647,0.17394957983193277,0.9714285714285714,0.84,2.273711021741231,3.3419356228934536
"(117.10084033613444, 24.0, 0.1403361344537815, 0.9361344537815126, 0.2)",117.10084033613444,24.0,0.1403361344537815,0.9361344537815126,0.2,15.69298589626948,2.194949785068026
"(11.092436974789916, 20.941176470588236, 0.4159663865546219, 0.8521008403361345, 0.86)",11.092436974789916,20.941176470588236,0.4159663865546219,0.8521008403361345,0.86,2.1568532307942707,3.045428049310269
"(98.8235294117647, 20.941176470588236, 0.1, 0.8840336134453781, 0.92)",98.8235294117647,20.941176470588236,0.1,0.8840336134453781,0.92,2.4689769943555198,2.2438211355919826
"(13.529411764705882, 30.11764705882353, 0.31512605042016806, 0.9428571428571428, 0.91)",13.529411764705882,30.11764705882353,0.31512605042016806,0.9428571428571428,0.91,2.018865974744161,2.9973510622579393
"(86.63865546218487, 17.411764705882355, 0.4798319327731093, 0.9815126050420169, 0.97)",86.63865546218487,17.411764705882355,0.4798319327731093,0.9815126050420169,0.97,2.2942574938138325,2.9763541207027338
"(9.873949579831933, 19.058823529411764, 0.3521008403361344, 0.892436974789916, 0.33)",9.873949579831933,19.058823529411764,0.3521008403361344,0.892436974789916,0.33,6.812498315175374,3.067183544080814
"(113.4453781512605, 24.705882352941178, 0.3487394957983193, 0.8100840336134454, 0.78)",113.4453781512605,24.705882352941178,0.3487394957983193,0.8100840336134454,0.78,3.0133825739224753,2.1566728634874632
"(75.67226890756302, 28.705882352941178, 0.15378151260504203, 0.8218487394957984, 0.86)",75.67226890756302,28.705882352941178,0.15378151260504203,0.8218487394957984,0.86,2.633193548520406,2.3353588966620737
"(113.4453781512605, 14.588235294117647, 0.26134453781512607, 0.9294117647058824, 0.28)",113.4453781512605,14.588235294117647,0.26134453781512607,0.9294117647058824,0.28,10.078080638249714,2.1884905375867447
"(8.655462184873949, 24.705882352941178, 0.23781512605042018, 0.9478991596638655, 0.91)",8.655462184873949,24.705882352941178,0.23781512605042018,0.9478991596638655,0.91,1.906077794233958,3.1163176459392066
"(69.5798319327731, 25.647058823529413, 0.15714285714285714, 0.9495798319327731, 0.52)",69.5798319327731,25.647058823529413,0.15714285714285714,0.9495798319327731,0.52,4.407514373461406,2.409389703163079
"(52.52100840336134, 8.705882352941178, 0.42268907563025215, 0.9647058823529412, 0.12)",52.52100840336134,8.705882352941178,0.42268907563025215,0.9647058823529412,0.12,25.947469679514565,2.8836029754708266
"(67.14285714285714, 17.176470588235293, 0.18403361344537816, 0.8672268907563025, 0.97)",67.14285714285714,17.176470588235293,0.18403361344537816,0.8672268907563025,0.97,1.9660564064979553,2.3864674868205746
"(134.1596638655462, 14.352941176470589, 0.2747899159663866, 0.8689075630252101, 0.74)",134.1596638655462,14.352941176470589,0.2747899159663866,0.8689075630252101,0.74,2.7559014399846395,2.0746787155404096
"(81.76470588235293, 15.294117647058822, 0.24453781512605044, 0.9529411764705882, 0.13)",81.76470588235293,15.294117647058822,0.24453781512605044,0.9529411764705882,0.13,21.985052235921223,2.3375245178203876
"(147.56302521008402, 19.058823529411764, 0.39915966386554624, 1.0, 0.18)",147.56302521008402,19.058823529411764,0.39915966386554624,1.0,0.18,14.056703571478526,3.8353714949921285
"(134.1596638655462, 18.588235294117645, 0.3016806722689076, 0.934453781512605, 0.39)",134.1596638655462,18.588235294117645,0.3016806722689076,0.934453781512605,0.39,5.4178438504536945,2.117372813558557
"(7.436974789915967, 29.88235294117647, 0.46638655462184875, 0.9781512605042018, 0.18)",7.436974789915967,29.88235294117647,0.46638655462184875,0.9781512605042018,0.18,12.350105837980907,3.4580644763987527
"(93.94957983193277, 30.823529411764707, 0.3016806722689076, 0.9546218487394958, 0.29)",93.94957983193277,30.823529411764707,0.3016806722689076,0.9546218487394958,0.29,7.678708453973134,2.302301316521353
"(24.49579831932773, 26.588235294117645, 0.4966386554621849, 0.9092436974789916, 0.92)",24.49579831932773,26.588235294117645,0.4966386554621849,0.9092436974789916,0.92,1.7387192606925965,2.7996456328878843
"(89.07563025210084, 7.294117647058823, 0.4563025210084034, 0.8991596638655462, 0.45)",89.07563025210084,7.294117647058823,0.4563025210084034,0.8991596638655462,0.45,3.9347780346870422,2.2818547956518316
"(47.647058823529406, 9.882352941176471, 0.18739495798319328, 0.9142857142857144, 0.35)",47.647058823529406,9.882352941176471,0.18739495798319328,0.9142857142857144,0.35,5.246389039357504,2.554074653662207
"(11.092436974789916, 16.0, 0.31176470588235294, 0.9630252100840336, 0.21)",11.092436974789916,16.0,0.31176470588235294,0.9630252100840336,0.21,10.07603389819463,3.1612398871281355
"(126.84873949579831, 30.352941176470587, 0.3689075630252101, 0.8974789915966387, 0.46)",126.84873949579831,30.352941176470587,0.3689075630252101,0.8974789915966387,0.46,4.357222131888071,2.1227516187778743
"(20.84033613445378, 5.882352941176471, 0.31848739495798317, 0.9815126050420169, 0.33)",20.84033613445378,5.882352941176471,0.31848739495798317,0.9815126050420169,0.33,5.1821357687314356,3.474242382163865
"(113.4453781512605, 31.294117647058822, 0.17394957983193277, 0.8134453781512605, 0.51)",113.4453781512605,31.294117647058822,0.17394957983193277,0.8134453781512605,0.51,3.8278093179066977,2.1627337234665127
"(126.84873949579831, 31.52941176470588, 0.33193277310924374, 0.919327731092437, 0.66)",126.84873949579831,31.52941176470588,0.33193277310924374,0.919327731092437,0.66,3.0203682581583657,2.129043036970417
"(125.63025210084032, 18.823529411764707, 0.49327731092436977, 0.9042016806722689, 0.22)",125.63025210084032,18.823529411764707,0.49327731092436977,0.9042016806722689,0.22,11.007279209295909,2.1280840709144258
"(79.32773109243696, 24.470588235294116, 0.4294117647058824, 0.8722689075630252, 0.3)",79.32773109243696,24.470588235294116,0.4294117647058824,0.8722689075630252,0.3,7.290913995107015,2.33905155679669
"(68.36134453781511, 9.411764705882353, 0.10672268907563026, 0.8319327731092437, 0.5)",68.36134453781511,9.411764705882353,0.10672268907563026,0.8319327731092437,0.5,3.668908452987671,2.3929730461101624
"(8.655462184873949, 7.529411764705882, 0.365546218487395, 0.9983193277310924, 0.19)",8.655462184873949,7.529411764705882,0.365546218487395,0.9983193277310924,0.19,10.977313546339671,4.029606356793367
"(18.403361344537814, 18.352941176470587, 0.392436974789916, 0.9378151260504202, 0.66)",18.403361344537814,18.352941176470587,0.392436974789916,0.9378151260504202,0.66,2.369422213236491,2.8774142112083254
"(63.487394957983184, 30.352941176470587, 0.24453781512605044, 0.892436974789916, 1.0)",63.487394957983184,30.352941176470587,0.24453781512605044,0.892436974789916,1.0,1.796981398264567,2.425004864905379
"(82.98319327731092, 16.470588235294116, 0.11344537815126052, 0.9563025210084034, 0.9)",82.98319327731092,16.470588235294116,0.11344537815126052,0.9563025210084034,0.9,2.0821860909461973,2.404484209504444
"(150.0, 12.470588235294118, 0.4529411764705883, 0.9882352941176471, 0.6)",150.0,12.470588235294118,0.4529411764705883,0.9882352941176471,0.6,3.429020404815674,2.872670497519187
"(48.86554621848739, 6.588235294117647, 0.2815126050420168, 0.8201680672268908, 0.94)",48.86554621848739,6.588235294117647,0.2815126050420168,0.8201680672268908,0.94,1.7926516930262248,2.5242429812170446
"(19.621848739495796, 6.588235294117647, 0.25126050420168067, 0.8016806722689076, 0.79)",19.621848739495796,6.588235294117647,0.25126050420168067,0.8016806722689076,0.79,1.8131981412569682,2.848752524086237
"(117.10084033613444, 5.647058823529411, 0.28823529411764703, 0.9983193277310924, 0.54)",117.10084033613444,5.647058823529411,0.28823529411764703,0.9983193277310924,0.54,3.356885516643524,3.35887122231134
"(143.90756302521007, 30.588235294117645, 0.3890756302521009, 0.934453781512605, 0.29)",143.90756302521007,30.588235294117645,0.3890756302521009,0.934453781512605,0.29,7.796938880284627,2.083836500962491
"(106.13445378151259, 4.235294117647059, 0.33193277310924374, 0.8268907563025211, 0.86)",106.13445378151259,4.235294117647059,0.33193277310924374,0.8268907563025211,0.86,2.0332300861676535,2.1863048591441476
"(34.24369747899159, 28.0, 0.11344537815126052, 0.907563025210084, 0.7)",34.24369747899159,28.0,0.11344537815126052,0.907563025210084,0.7,2.4037458300590515,2.6723608969227666
"(100.04201680672269, 12.705882352941176, 0.11344537815126052, 0.8789915966386554, 0.6)",100.04201680672269,12.705882352941176,0.11344537815126052,0.8789915966386554,0.6,3.1627392292022707,2.217117871168737
"(61.05042016806722, 24.0, 0.2848739495798319, 0.9563025210084034, 0.92)",61.05042016806722,24.0,0.2848739495798319,0.9563025210084034,0.92,2.047188444932302,2.4869121425634937
"(51.30252100840336, 23.058823529411764, 0.1, 0.8168067226890756, 0.87)",51.30252100840336,23.058823529411764,0.1,0.8168067226890756,0.87,2.027923305829366,2.508436213354088
"(70.7983193277311, 21.41176470588235, 0.15378151260504203, 0.8621848739495799, 0.46)",70.7983193277311,21.41176470588235,0.15378151260504203,0.8621848739495799,0.46,4.12199931939443,2.3839734778567045
"(78.10924369747899, 15.058823529411764, 0.11008403361344539, 0.8571428571428572, 0.15)",78.10924369747899,15.058823529411764,0.11008403361344539,0.8571428571428572,0.15,17.534943461418152,2.346343808021773
"(135.37815126050418, 16.941176470588236, 0.4092436974789916, 0.8336134453781513, 0.76)",135.37815126050418,16.941176470588236,0.4092436974789916,0.8336134453781513,0.76,2.672692314783732,2.0692378290198548
"(106.13445378151259, 25.41176470588235, 0.11008403361344539, 0.9310924369747899, 0.62)",106.13445378151259,25.41176470588235,0.11008403361344539,0.9310924369747899,0.62,3.031209639708201,2.2285538941122613
"(81.76470588235293, 8.941176470588236, 0.31176470588235294, 0.9546218487394958, 0.5)",81.76470588235293,8.941176470588236,0.31176470588235294,0.9546218487394958,0.5,3.7821347673734027,2.3725132601965147
"(96.38655462184873, 14.588235294117647, 0.3621848739495799, 0.9327731092436975, 0.26)",96.38655462184873,14.588235294117647,0.3621848739495799,0.9327731092436975,0.26,11.64998546441396,2.2719943606497512
"(69.5798319327731, 29.88235294117647, 0.32184873949579834, 0.8840336134453781, 0.84)",69.5798319327731,29.88235294117647,0.32184873949579834,0.8840336134453781,0.84,2.6608047763506573,2.3845854005780893
"(72.01680672268907, 28.470588235294116, 0.10672268907563026, 0.8453781512605042, 0.49)",72.01680672268907,28.470588235294116,0.10672268907563026,0.8453781512605042,0.49,4.920107201735179,2.369365185636557
"(72.01680672268907, 29.176470588235293, 0.13025210084033614, 0.8487394957983194, 0.92)",72.01680672268907,29.176470588235293,0.13025210084033614,0.8487394957983194,0.92,2.4974932273228965,2.3572005017186584
"(23.277310924369747, 18.11764705882353, 0.31176470588235294, 0.9042016806722689, 0.86)",23.277310924369747,18.11764705882353,0.31176470588235294,0.9042016806722689,0.86,2.3402096152305605,2.80825099618475
"(25.71428571428571, 4.705882352941177, 0.2983193277310925, 0.8218487394957984, 0.74)",25.71428571428571,4.705882352941177,0.2983193277310925,0.8218487394957984,0.74,2.6540543397267657,2.7577779140133103
"(11.092436974789916, 20.705882352941178, 0.2546218487394958, 0.9495798319327731, 0.18)",11.092436974789916,20.705882352941178,0.2546218487394958,0.9495798319327731,0.18,16.914226726690927,3.06255219786597
"(95.16806722689074, 18.11764705882353, 0.11680672268907563, 0.8134453781512605, 0.55)",95.16806722689074,18.11764705882353,0.11680672268907563,0.8134453781512605,0.55,4.332817773024241,2.240554188484152
"(34.24369747899159, 23.058823529411764, 0.1369747899159664, 0.823529411764706, 0.74)",34.24369747899159,23.058823529411764,0.1369747899159664,0.823529411764706,0.74,2.8741264502207438,2.6582832699518306
"(48.86554621848739, 18.11764705882353, 0.2411764705882353, 0.9159663865546219, 0.84)",48.86554621848739,18.11764705882353,0.2411764705882353,0.9159663865546219,0.84,2.601752821604411,2.5329788356421528
"(46.42857142857142, 25.88235294117647, 0.26134453781512607, 0.9142857142857144, 0.79)",46.42857142857142,25.88235294117647,0.26134453781512607,0.9142857142857144,0.79,2.8032690405845644,2.5650738105694746
"(146.34453781512605, 16.470588235294116, 0.10672268907563026, 0.8252100840336135, 0.98)",146.34453781512605,16.470588235294116,0.10672268907563026,0.8252100840336135,0.98,2.774422208468119,2.029288487083523
"(85.42016806722688, 24.470588235294116, 0.2949579831932773, 0.919327731092437, 0.72)",85.42016806722688,24.470588235294116,0.2949579831932773,0.919327731092437,0.72,3.286333990097046,2.306516183927897
"(119.5378151260504, 16.705882352941174, 0.3722689075630252, 0.8100840336134454, 0.39)",119.5378151260504,16.705882352941174,0.3722689075630252,0.8100840336134454,0.39,7.029330186049143,2.138909107358847
"(145.12605042016804, 25.88235294117647, 0.18739495798319328, 0.8588235294117648, 0.86)",145.12605042016804,25.88235294117647,0.18739495798319328,0.8588235294117648,0.86,3.1519590695699056,2.0405785403721293
"(34.24369747899159, 28.0, 0.49327731092436977, 0.8352941176470589, 0.61)",34.24369747899159,28.0,0.49327731092436977,0.8352941176470589,0.61,3.7965155482292174,2.6818906773565097
"(111.00840336134453, 11.529411764705882, 0.19411764705882353, 0.9042016806722689, 0.4)",111.00840336134453,11.529411764705882,0.19411764705882353,0.9042016806722689,0.4,6.801627759138743,2.1890526817739246
"(125.63025210084032, 11.529411764705882, 0.4361344537815126, 0.8369747899159664, 0.78)",125.63025210084032,11.529411764705882,0.4361344537815126,0.8369747899159664,0.78,2.732884363333384,2.105967070161814
"(29.369747899159663, 15.058823529411764, 0.5, 0.8117647058823529, 0.16)",29.369747899159663,15.058823529411764,0.5,0.8117647058823529,0.16,15.846885399023693,2.740398122851081
"(74.45378151260503, 24.0, 0.27142857142857146, 0.8689075630252101, 0.4)",74.45378151260503,24.0,0.27142857142857146,0.8689075630252101,0.4,4.9715068459510805,2.36643107931463
"(13.529411764705882, 7.529411764705882, 0.21764705882352942, 0.8487394957983194, 0.88)",13.529411764705882,7.529411764705882,0.21764705882352942,0.8487394957983194,0.88,1.9776418487230936,2.970286469541586
"(68.36134453781511, 4.235294117647059, 0.4596638655462185, 0.8487394957983194, 0.73)",68.36134453781511,4.235294117647059,0.4596638655462185,0.8487394957983194,0.73,2.61991632382075,2.3858580175814375
"(25.71428571428571, 13.176470588235293, 0.2277310924369748, 0.973109243697479, 0.6)",25.71428571428571,13.176470588235293,0.2277310924369748,0.973109243697479,0.6,2.916095705827077,3.2170250968198157
"(80.54621848739495, 26.823529411764707, 0.22436974789915967, 0.9613445378151261, 0.43)",80.54621848739495,26.823529411764707,0.22436974789915967,0.9613445378151261,0.43,5.079252974192301,2.743281908539142
"(31.806722689075627, 18.588235294117645, 0.42268907563025215, 0.8403361344537815, 0.12)",31.806722689075627,18.588235294117645,0.42268907563025215,0.8403361344537815,0.12,25.200272901852927,2.705779752548473
"(5.0, 14.117647058823529, 0.24789915966386555, 0.9764705882352941, 1.0)",5.0,14.117647058823529,0.24789915966386555,0.9764705882352941,1.0,1.4755027969678243,3.4005431030059174
"(136.5966386554622, 15.76470588235294, 0.12352941176470589, 0.8436974789915966, 0.45)",136.5966386554622,15.76470588235294,0.12352941176470589,0.8436974789915966,0.45,4.787285268306732,2.073935917086768
"(101.26050420168066, 7.0588235294117645, 0.25798319327731095, 0.9142857142857144, 0.44)",101.26050420168066,7.0588235294117645,0.25798319327731095,0.9142857142857144,0.44,62.85049823522568,2.23536203204873
"(108.57142857142856, 15.76470588235294, 0.23445378151260507, 0.8268907563025211, 0.73)",108.57142857142856,15.76470588235294,0.23445378151260507,0.8268907563025211,0.73,3.3805078983306887,2.1758040747156926
"(121.97478991596637, 25.41176470588235, 0.12352941176470589, 0.8554621848739496, 0.92)",121.97478991596637,25.41176470588235,0.12352941176470589,0.8554621848739496,0.92,2.7755879839261373,2.117854456277751
"(29.369747899159663, 24.0, 0.126890756302521, 0.8420168067226891, 0.76)",29.369747899159663,24.0,0.126890756302521,0.8420168067226891,0.76,2.7895986954371135,2.731929828912387
"(43.99159663865546, 5.176470588235294, 0.5, 0.8151260504201681, 0.41)",43.99159663865546,5.176470588235294,0.5,0.8151260504201681,0.41,5.353461400667826,2.5703948008717976
"(40.33613445378151, 11.529411764705882, 0.48655462184873954, 0.8420168067226891, 0.64)",40.33613445378151,11.529411764705882,0.48655462184873954,0.8420168067226891,0.64,3.375448449452718,2.5976876408761225
"(75.67226890756302, 16.941176470588236, 0.46302521008403363, 0.9159663865546219, 0.49)",75.67226890756302,16.941176470588236,0.46302521008403363,0.9159663865546219,0.49,4.988005451361338,2.3568331268654372
"(46.42857142857142, 26.352941176470587, 0.35882352941176476, 0.8521008403361345, 0.73)",46.42857142857142,26.352941176470587,0.35882352941176476,0.8521008403361345,0.73,2.99294136762619,2.545256843821047
"(95.16806722689074, 27.52941176470588, 0.4294117647058824, 0.8302521008403362, 0.29)",95.16806722689074,27.52941176470588,0.4294117647058824,0.8302521008403362,0.29,9.77640486160914,2.2466110317790022
"(91.5126050420168, 6.352941176470589, 0.4361344537815126, 0.8218487394957984, 0.87)",91.5126050420168,6.352941176470589,0.4361344537815126,0.8218487394957984,0.87,2.5115334153175355,2.253129383435816
"(89.07563025210084, 20.235294117647058, 0.473109243697479, 0.8050420168067227, 0.99)",89.07563025210084,20.235294117647058,0.473109243697479,0.8050420168067227,0.99,2.427212452888489,2.263012663119035
"(35.46218487394958, 5.647058823529411, 0.44621848739495806, 0.9882352941176471, 0.39)",35.46218487394958,5.647058823529411,0.44621848739495806,0.9882352941176471,0.39,5.6103474775950115,3.4845625563333673
"(35.46218487394958, 5.647058823529411, 0.473109243697479, 0.9563025210084034, 0.83)",35.46218487394958,5.647058823529411,0.473109243697479,0.9563025210084034,0.83,2.267170552412669,2.677188371829814
"(139.03361344537814, 5.411764705882353, 0.37899159663865545, 0.9327731092436975, 0.62)",139.03361344537814,5.411764705882353,0.37899159663865545,0.9327731092436975,0.62,3.808536644776662,2.111560042512121
"(24.49579831932773, 6.588235294117647, 0.15378151260504203, 0.8151260504201681, 0.18)",24.49579831932773,6.588235294117647,0.15378151260504203,0.8151260504201681,0.18,15.638535233338674,2.787723637550503
"(139.03361344537814, 28.235294117647058, 0.2411764705882353, 0.9260504201680673, 0.5)",139.03361344537814,28.235294117647058,0.2411764705882353,0.9260504201680673,0.5,5.188601024945577,2.090693621011196
"(150.0, 10.823529411764707, 0.32521008403361346, 0.8285714285714286, 0.95)",150.0,10.823529411764707,0.32521008403361346,0.8285714285714286,0.95,2.8570527911186216,2.018808920738742
"(51.30252100840336, 7.294117647058823, 0.4764705882352941, 0.8050420168067227, 1.0)",51.30252100840336,7.294117647058823,0.4764705882352941,0.8050420168067227,1.0,2.032550843556722,2.512203467074462
"(124.41176470588235, 8.470588235294118, 0.3016806722689076, 0.9764705882352941, 0.94)",124.41176470588235,8.470588235294118,0.3016806722689076,0.9764705882352941,0.94,2.633764366308848,2.803796459545289
"(123.19327731092436, 6.588235294117647, 0.2747899159663866, 0.9176470588235295, 0.91)",123.19327731092436,6.588235294117647,0.2747899159663866,0.9176470588235295,0.91,2.6675997177759805,2.133639079067324
"(97.60504201680672, 17.176470588235293, 0.10336134453781513, 0.9058823529411765, 0.2)",97.60504201680672,17.176470588235293,0.10336134453781513,0.9058823529411765,0.2,15.291727685928345,2.2439510538878995
"(79.32773109243696, 21.41176470588235, 0.40588235294117647, 0.9478991596638655, 0.99)",79.32773109243696,21.41176470588235,0.40588235294117647,0.9478991596638655,0.99,1.9758777300516763,2.367363388387531
"(69.5798319327731, 28.941176470588236, 0.26806722689075635, 0.8873949579831933, 0.54)",69.5798319327731,28.941176470588236,0.26806722689075635,0.8873949579831933,0.54,3.557076362768809,2.3860921124858354
"(53.739495798319325, 30.588235294117645, 0.12352941176470589, 0.919327731092437, 0.63)",53.739495798319325,30.588235294117645,0.12352941176470589,0.919327731092437,0.63,3.0486576239267986,2.493292306146323
"(33.02521008403361, 6.588235294117647, 0.14705882352941177, 0.9798319327731093, 0.14)",33.02521008403361,6.588235294117647,0.14705882352941177,0.9798319327731093,0.14,17.059155066808064,3.297348715457547
"(106.13445378151259, 24.470588235294116, 0.2109243697478992, 0.8084033613445378, 0.57)",106.13445378151259,24.470588235294116,0.2109243697478992,0.8084033613445378,0.57,3.7318007985750836,2.189993250378798
"(139.03361344537814, 11.764705882352942, 0.49327731092436977, 0.8789915966386554, 0.8)",139.03361344537814,11.764705882352942,0.49327731092436977,0.8789915966386554,0.8,2.7091060479482016,2.0725714536746835
"(101.26050420168066, 10.117647058823529, 0.2983193277310925, 0.8756302521008403, 0.6)",101.26050420168066,10.117647058823529,0.2983193277310925,0.8756302521008403,0.6,3.3260141173998514,2.2332068159450333
"(25.71428571428571, 23.294117647058822, 0.22100840336134456, 0.9596638655462185, 0.18)",25.71428571428571,23.294117647058822,0.22100840336134456,0.9596638655462185,0.18,14.46157546043396,3.1289515964234864
"(93.94957983193277, 13.176470588235293, 0.4798319327731093, 0.9613445378151261, 0.26)",93.94957983193277,13.176470588235293,0.4798319327731093,0.9613445378151261,0.26,9.262894598642985,2.7212112289688495
"(131.72268907563023, 15.294117647058822, 0.49327731092436977, 0.9428571428571428, 0.16)",131.72268907563023,15.294117647058822,0.49327731092436977,0.9428571428571428,0.16,17.94092415571213,2.1472657494340783
"(57.39495798319327, 11.764705882352942, 0.3050420168067227, 0.9663865546218487, 0.61)",57.39495798319327,11.764705882352942,0.3050420168067227,0.9663865546218487,0.61,3.0295736749966937,2.831253412653041
"(78.10924369747899, 29.176470588235293, 0.2277310924369748, 0.9512605042016806, 0.45)",78.10924369747899,29.176470588235293,0.2277310924369748,0.9512605042016806,0.45,4.585974085330963,2.377835881051583
"(142.6890756302521, 19.294117647058822, 0.40588235294117647, 0.9882352941176471, 0.98)",142.6890756302521,19.294117647058822,0.40588235294117647,0.9882352941176471,0.98,2.267169932524363,2.9690856793038862
