Pipeline_index,Combination,Perplexity,Early_exaggeration,Initial_momentum,Final_momentum,Theta,tSNE_runtime_min,Affinity_runtime_min,KL_divergence
pipeline_0,"(5, 4, 0.1, 0.8, 0.25)",5,4,0.1,0.8,0.8,50.42816133101781,5.63257874250412,3.8182122818645645
pipeline_1,"(5, 4, 0.1, 0.8, 0.5)",5,4,0.1,0.8,0.8,17.06461846033732,5.63257874250412,3.8162978863315544
pipeline_2,"(5, 4, 0.1, 0.8, 0.75)",5,4,0.1,0.8,0.8,9.227856914202372,5.63257874250412,3.832423691133611
pipeline_3,"(5, 4, 0.1, 0.8, 1.0)",5,4,0.1,0.8,0.8,6.147007576624552,5.63257874250412,3.8471985301531006
pipeline_4,"(5, 4, 0.1, 0.9, 0.25)",5,4,0.1,0.9,0.9,50.56559946537018,5.63257874250412,3.8182122818645645
pipeline_5,"(5, 4, 0.1, 0.9, 0.5)",5,4,0.1,0.9,0.9,17.07042731444041,5.63257874250412,3.8162978863315544
pipeline_6,"(5, 4, 0.1, 0.9, 0.75)",5,4,0.1,0.9,0.9,9.222952942053476,5.63257874250412,3.832423691133611
pipeline_7,"(5, 4, 0.1, 0.9, 1.0)",5,4,0.1,0.9,0.9,6.151957241694133,5.63257874250412,3.8471985301531006
pipeline_8,"(5, 4, 0.1, 1.0, 0.25)",5,4,0.1,1.0,1.0,88.25791645447413,5.63257874250412,3.8182122818645645
pipeline_9,"(5, 4, 0.1, 1.0, 0.5)",5,4,0.1,1.0,1.0,17.034151057402294,5.63257874250412,3.8162978863315544
pipeline_10,"(5, 4, 0.1, 1.0, 0.75)",5,4,0.1,1.0,1.0,9.233786380290985,5.63257874250412,3.832423691133611
pipeline_11,"(5, 4, 0.1, 1.0, 1.0)",5,4,0.1,1.0,1.0,6.128422379493713,5.63257874250412,3.8471985301531006
pipeline_12,"(5, 4, 0.3, 0.8, 0.25)",5,4,0.3,0.8,0.8,52.0646595398585,5.63257874250412,3.8182122818645645
pipeline_13,"(5, 4, 0.3, 0.8, 0.5)",5,4,0.3,0.8,0.8,17.057283385594687,5.63257874250412,3.8162978863315544
pipeline_14,"(5, 4, 0.3, 0.8, 0.75)",5,4,0.3,0.8,0.8,9.230055093765259,5.63257874250412,3.832423691133611
pipeline_15,"(5, 4, 0.3, 0.8, 1.0)",5,4,0.3,0.8,0.8,6.1522588650385535,5.63257874250412,3.8471985301531006
pipeline_16,"(5, 4, 0.3, 0.9, 0.25)",5,4,0.3,0.9,0.9,51.94785779714584,5.63257874250412,3.8182122818645645
pipeline_17,"(5, 4, 0.3, 0.9, 0.5)",5,4,0.3,0.9,0.9,17.034838593006135,5.63257874250412,3.8162978863315544
pipeline_18,"(5, 4, 0.3, 0.9, 0.75)",5,4,0.3,0.9,0.9,9.197427582740783,5.63257874250412,3.832423691133611
pipeline_19,"(5, 4, 0.3, 0.9, 1.0)",5,4,0.3,0.9,0.9,6.129374396800995,5.63257874250412,3.8471985301531006
pipeline_20,"(5, 4, 0.3, 1.0, 0.25)",5,4,0.3,1.0,1.0,104.60521040360133,5.63257874250412,3.8182122818645645
pipeline_21,"(5, 4, 0.3, 1.0, 0.5)",5,4,0.3,1.0,1.0,17.208146580060323,5.63257874250412,3.8162978863315544
pipeline_22,"(5, 4, 0.3, 1.0, 0.75)",5,4,0.3,1.0,1.0,9.215572988986969,5.63257874250412,3.832423691133611
pipeline_23,"(5, 4, 0.3, 1.0, 1.0)",5,4,0.3,1.0,1.0,6.148113306363424,5.63257874250412,3.8471985301531006
pipeline_24,"(5, 4, 0.5, 0.8, 0.25)",5,4,0.5,0.8,0.8,52.01280105908712,5.63257874250412,3.8182122818645645
pipeline_25,"(5, 4, 0.5, 0.8, 0.5)",5,4,0.5,0.8,0.8,17.15165504614512,5.63257874250412,3.8162978863315544
pipeline_26,"(5, 4, 0.5, 0.8, 0.75)",5,4,0.5,0.8,0.8,9.215910840034486,5.63257874250412,3.832423691133611
pipeline_27,"(5, 4, 0.5, 0.8, 1.0)",5,4,0.5,0.8,0.8,6.147693435351054,5.63257874250412,3.8471985301531006
pipeline_28,"(5, 4, 0.5, 0.9, 0.25)",5,4,0.5,0.9,0.9,51.375313913822175,5.63257874250412,3.8182122818645645
pipeline_29,"(5, 4, 0.5, 0.9, 0.5)",5,4,0.5,0.9,0.9,17.147529983520506,5.63257874250412,3.8162978863315544
pipeline_30,"(5, 4, 0.5, 0.9, 0.75)",5,4,0.5,0.9,0.9,9.206073176860809,5.63257874250412,3.832423691133611
pipeline_31,"(5, 4, 0.5, 0.9, 1.0)",5,4,0.5,0.9,0.9,6.153339616457621,5.63257874250412,3.8471985301531006
pipeline_32,"(5, 4, 0.5, 1.0, 0.25)",5,4,0.5,1.0,1.0,51.317425934473675,5.63257874250412,3.8182122818645645
pipeline_33,"(5, 4, 0.5, 1.0, 0.5)",5,4,0.5,1.0,1.0,17.107729236284893,5.63257874250412,3.8162978863315544
pipeline_34,"(5, 4, 0.5, 1.0, 0.75)",5,4,0.5,1.0,1.0,9.250926844278972,5.63257874250412,3.832423691133611
pipeline_35,"(5, 4, 0.5, 1.0, 1.0)",5,4,0.5,1.0,1.0,6.164521547158559,5.63257874250412,3.8471985301531006
pipeline_36,"(5, 11, 0.1, 0.8, 0.25)",5,11,0.1,0.8,0.8,54.09468677441279,5.63257874250412,3.7937107588080448
pipeline_37,"(5, 11, 0.1, 0.8, 0.5)",5,11,0.1,0.8,0.8,18.09289804697037,5.63257874250412,3.7978886849587017
pipeline_38,"(5, 11, 0.1, 0.8, 0.75)",5,11,0.1,0.8,0.8,9.59606719414393,5.63257874250412,3.807840342453778
pipeline_39,"(5, 11, 0.1, 0.8, 1.0)",5,11,0.1,0.8,0.8,6.592741119861603,5.676406971613566,3.845750854246557
pipeline_40,"(5, 11, 0.1, 0.9, 0.25)",5,11,0.1,0.9,0.9,54.16771580775579,5.63257874250412,3.7977182126623745
pipeline_41,"(5, 11, 0.1, 0.9, 0.5)",5,11,0.1,0.9,0.9,17.97689496676127,5.63257874250412,3.7978886849587017
pipeline_42,"(5, 11, 0.1, 0.9, 0.75)",5,11,0.1,0.9,0.9,9.60174100001653,5.63257874250412,3.807840342453778
pipeline_43,"(5, 11, 0.1, 0.9, 1.0)",5,11,0.1,0.9,0.9,6.594480045636495,5.676406971613566,3.845750854246557
pipeline_44,"(5, 11, 0.1, 1.0, 0.25)",5,11,0.1,1.0,1.0,53.9426628112793,5.63257874250412,3.7977182126623745
pipeline_45,"(5, 11, 0.1, 1.0, 0.5)",5,11,0.1,1.0,1.0,17.99330486456553,5.63257874250412,3.7978886849587017
pipeline_46,"(5, 11, 0.1, 1.0, 0.75)",5,11,0.1,1.0,1.0,9.613477818171184,5.63257874250412,3.807840342453778
pipeline_47,"(5, 11, 0.1, 1.0, 1.0)",5,11,0.1,1.0,1.0,6.592141656080882,5.676406971613566,3.845750854246557
pipeline_48,"(5, 11, 0.3, 0.8, 0.25)",5,11,0.3,0.8,0.8,54.10200972954432,5.63257874250412,3.7977182126623745
pipeline_49,"(5, 11, 0.3, 0.8, 0.5)",5,11,0.3,0.8,0.8,17.98002859354019,5.63257874250412,3.7978886849587017
pipeline_50,"(5, 11, 0.3, 0.8, 0.75)",5,11,0.3,0.8,0.8,9.649182438850403,5.63257874250412,3.807840342453778
pipeline_51,"(5, 11, 0.3, 0.8, 1.0)",5,11,0.3,0.8,0.8,6.54743994474411,5.676406971613566,3.845750854246557
pipeline_52,"(5, 11, 0.3, 0.9, 0.25)",5,11,0.3,0.9,0.9,54.12082807223002,5.63257874250412,3.7977182126623745
pipeline_53,"(5, 11, 0.3, 0.9, 0.5)",5,11,0.3,0.9,0.9,17.947804681460063,5.63257874250412,3.7978886849587017
pipeline_54,"(5, 11, 0.3, 0.9, 0.75)",5,11,0.3,0.9,0.9,9.641531829039256,5.63257874250412,3.807840342453778
pipeline_55,"(5, 11, 0.3, 0.9, 1.0)",5,11,0.3,0.9,0.9,6.6317192077636715,5.676406971613566,3.845750854246557
pipeline_56,"(5, 11, 0.3, 1.0, 0.25)",5,11,0.3,1.0,1.0,54.24600385824839,5.63257874250412,3.7977182126623745
pipeline_57,"(5, 11, 0.3, 1.0, 0.5)",5,11,0.3,1.0,1.0,18.001913559436797,5.63257874250412,3.7978886849587017
pipeline_58,"(5, 11, 0.3, 1.0, 0.75)",5,11,0.3,1.0,1.0,9.607303543885548,5.63257874250412,3.807840342453778
pipeline_59,"(5, 11, 0.3, 1.0, 1.0)",5,11,0.3,1.0,1.0,6.464157489935557,5.676406971613566,3.845750854246557
pipeline_60,"(5, 11, 0.5, 0.8, 0.25)",5,11,0.5,0.8,0.8,54.121802099545796,5.63257874250412,3.7977182126623745
pipeline_61,"(5, 11, 0.5, 0.8, 0.5)",5,11,0.5,0.8,0.8,17.995810468991596,5.63257874250412,3.7978886849587017
pipeline_62,"(5, 11, 0.5, 0.8, 0.75)",5,11,0.5,0.8,0.8,10.077179916699727,5.676406971613566,3.8047691159877424
pipeline_63,"(5, 11, 0.5, 0.8, 1.0)",5,11,0.5,0.8,0.8,6.531114625930786,5.676406971613566,3.845750854246557
pipeline_64,"(5, 11, 0.5, 0.9, 0.25)",5,11,0.5,0.9,0.9,54.43227505286534,5.63257874250412,3.7977182126623745
pipeline_65,"(5, 11, 0.5, 0.9, 0.5)",5,11,0.5,0.9,0.9,18.016659490267436,5.63257874250412,3.7978886849587017
pipeline_66,"(5, 11, 0.5, 0.9, 0.75)",5,11,0.5,0.9,0.9,9.834884484608969,5.676406971613566,3.807840342453778
pipeline_67,"(5, 11, 0.5, 0.9, 1.0)",5,11,0.5,0.9,0.9,6.470584468046824,5.676406971613566,3.845750854246557
pipeline_68,"(5, 11, 0.5, 1.0, 0.25)",5,11,0.5,1.0,1.0,54.136687179406486,5.63257874250412,3.7977182126623745
pipeline_69,"(5, 11, 0.5, 1.0, 0.5)",5,11,0.5,1.0,1.0,18.030906689167022,5.63257874250412,3.7978886849587017
pipeline_70,"(5, 11, 0.5, 1.0, 0.75)",5,11,0.5,1.0,1.0,9.89749935468038,5.676406971613566,3.807840342453778
pipeline_71,"(5, 11, 0.5, 1.0, 1.0)",5,11,0.5,1.0,1.0,6.432227452596028,5.676406971613566,3.845750854246557
pipeline_72,"(5, 18, 0.1, 0.8, 0.25)",5,18,0.1,0.8,0.8,56.057205923398335,5.676406971613566,3.8031853859173097
pipeline_73,"(5, 18, 0.1, 0.8, 0.5)",5,18,0.1,0.8,0.8,18.527518689632416,5.676406971613566,3.8028071346507435
pipeline_74,"(5, 18, 0.1, 0.8, 0.75)",5,18,0.1,0.8,0.8,9.848446853955586,5.676406971613566,3.8182154425583743
pipeline_75,"(5, 18, 0.1, 0.8, 1.0)",5,18,0.1,0.8,0.8,6.541258462270101,5.676406971613566,3.847267737536278
pipeline_76,"(5, 18, 0.1, 0.9, 0.25)",5,18,0.1,0.9,0.9,56.61064727306366,5.676406971613566,3.80461274523379
pipeline_77,"(5, 18, 0.1, 0.9, 0.5)",5,18,0.1,0.9,0.9,18.555269018809,5.676406971613566,3.8028071346507435
pipeline_78,"(5, 18, 0.1, 0.9, 0.75)",5,18,0.1,0.9,0.9,9.869984710216523,5.676406971613566,3.8182154425583743
pipeline_79,"(5, 18, 0.1, 0.9, 1.0)",5,18,0.1,0.9,0.9,6.527867897351583,5.676406971613566,3.847267737536278
pipeline_80,"(5, 18, 0.1, 1.0, 0.25)",5,18,0.1,1.0,1.0,56.05058930714925,5.676406971613566,3.801121125428107
pipeline_81,"(5, 18, 0.1, 1.0, 0.5)",5,18,0.1,1.0,1.0,18.50565051237742,5.676406971613566,3.8028071346507435
pipeline_82,"(5, 18, 0.1, 1.0, 0.75)",5,18,0.1,1.0,1.0,9.872960623105367,5.676406971613566,3.8182154425583743
pipeline_83,"(5, 18, 0.1, 1.0, 1.0)",5,18,0.1,1.0,1.0,6.527263208230337,5.676406971613566,3.847267737536278
pipeline_84,"(5, 18, 0.3, 0.8, 0.25)",5,18,0.3,0.8,0.8,56.145828107992806,5.676406971613566,3.8034581785576247
pipeline_85,"(5, 18, 0.3, 0.8, 0.5)",5,18,0.3,0.8,0.8,18.475164786974588,5.676406971613566,3.8028071346507435
pipeline_86,"(5, 18, 0.3, 0.8, 0.75)",5,18,0.3,0.8,0.8,9.848216919104258,5.676406971613566,3.8182154425583743
pipeline_87,"(5, 18, 0.3, 0.8, 1.0)",5,18,0.3,0.8,0.8,6.525275468826294,5.676406971613566,3.847267737536278
pipeline_88,"(5, 18, 0.3, 0.9, 0.25)",5,18,0.3,0.9,0.9,56.05001552899679,5.676406971613566,3.8034581785576247
pipeline_89,"(5, 18, 0.3, 0.9, 0.5)",5,18,0.3,0.9,0.9,18.505761675039928,5.676406971613566,3.8028071346507435
pipeline_90,"(5, 18, 0.3, 0.9, 0.75)",5,18,0.3,0.9,0.9,9.852412231763203,5.676406971613566,3.8182154425583743
pipeline_91,"(5, 18, 0.3, 0.9, 1.0)",5,18,0.3,0.9,0.9,6.531286513805389,5.676406971613566,3.847267737536278
pipeline_92,"(5, 18, 0.3, 1.0, 0.25)",5,18,0.3,1.0,1.0,56.04953245719274,5.676406971613566,3.8034581785576247
pipeline_93,"(5, 18, 0.3, 1.0, 0.5)",5,18,0.3,1.0,1.0,18.486031182607015,5.676406971613566,3.8028071346507435
pipeline_94,"(5, 18, 0.3, 1.0, 0.75)",5,18,0.3,1.0,1.0,9.852786986033122,5.676406971613566,3.8182154425583743
pipeline_95,"(5, 18, 0.3, 1.0, 1.0)",5,18,0.3,1.0,1.0,6.5420580267906185,5.676406971613566,3.847267737536278
pipeline_96,"(5, 18, 0.5, 0.8, 0.25)",5,18,0.5,0.8,0.8,56.08072884877523,5.676406971613566,3.8034581785576247
pipeline_97,"(5, 18, 0.5, 0.8, 0.5)",5,18,0.5,0.8,0.8,18.42763400475184,5.676406971613566,3.8028071346507435
pipeline_98,"(5, 18, 0.5, 0.8, 0.75)",5,18,0.5,0.8,0.8,9.847193030516307,5.676406971613566,3.8182154425583743
pipeline_99,"(5, 18, 0.5, 0.8, 1.0)",5,18,0.5,0.8,0.8,6.544096386432647,5.676406971613566,3.847267737536278
pipeline_100,"(5, 18, 0.5, 0.9, 0.25)",5,18,0.5,0.9,0.9,56.12032645543416,5.676406971613566,3.8034581785576247
pipeline_101,"(5, 18, 0.5, 0.9, 0.5)",5,18,0.5,0.9,0.9,18.507206654548646,5.676406971613566,3.8028071346507435
pipeline_102,"(5, 18, 0.5, 0.9, 0.75)",5,18,0.5,0.9,0.9,9.862233571211497,5.676406971613566,3.8182154425583743
pipeline_103,"(5, 18, 0.5, 0.9, 1.0)",5,18,0.5,0.9,0.9,6.527519885698954,5.676406971613566,3.847267737536278
pipeline_104,"(5, 18, 0.5, 1.0, 0.25)",5,18,0.5,1.0,1.0,56.091839440663655,5.676406971613566,3.8034581785576247
pipeline_105,"(5, 18, 0.5, 1.0, 0.5)",5,18,0.5,1.0,1.0,18.53619448343913,5.676406971613566,3.8028071346507435
pipeline_106,"(5, 18, 0.5, 1.0, 0.75)",5,18,0.5,1.0,1.0,9.872144722938538,5.676406971613566,3.8182154425583743
pipeline_107,"(5, 18, 0.5, 1.0, 1.0)",5,18,0.5,1.0,1.0,6.53081302245458,5.676406971613566,3.847267737536278
pipeline_108,"(5, 25, 0.1, 0.8, 0.25)",5,25,0.1,0.8,0.8,57.057927997907,5.676406971613566,3.8112015964813857
pipeline_109,"(5, 25, 0.1, 0.8, 0.5)",5,25,0.1,0.8,0.8,19.142099603017172,5.676406971613566,3.812060980449706
pipeline_110,"(5, 25, 0.1, 0.8, 0.75)",5,25,0.1,0.8,0.8,10.127467942237853,5.676406971613566,3.8239921466195472
pipeline_111,"(5, 25, 0.1, 0.8, 1.0)",5,25,0.1,0.8,0.8,6.70362640619278,5.623856429258982,3.8553311920360507
pipeline_112,"(5, 25, 0.1, 0.9, 0.25)",5,25,0.1,0.9,0.9,57.21746393442154,5.676406971613566,3.812447666695906
pipeline_113,"(5, 25, 0.1, 0.9, 0.5)",5,25,0.1,0.9,0.9,18.93293362458547,5.676406971613566,3.812060980449706
pipeline_114,"(5, 25, 0.1, 0.9, 0.75)",5,25,0.1,0.9,0.9,10.16408572991689,5.676406971613566,3.8239921466195472
pipeline_115,"(5, 25, 0.1, 0.9, 1.0)",5,25,0.1,0.9,0.9,6.710869606335958,5.623856429258982,3.8531075372510237
pipeline_116,"(5, 25, 0.1, 1.0, 0.25)",5,25,0.1,1.0,1.0,57.2795450647672,5.676406971613566,3.812447666695906
pipeline_117,"(5, 25, 0.1, 1.0, 0.5)",5,25,0.1,1.0,1.0,18.769980573654173,5.676406971613566,3.812060980449706
pipeline_118,"(5, 25, 0.1, 1.0, 0.75)",5,25,0.1,1.0,1.0,10.1557252963384,5.676406971613566,3.8239921466195472
pipeline_119,"(5, 25, 0.1, 1.0, 1.0)",5,25,0.1,1.0,1.0,6.695706415176391,5.623856429258982,3.8531075372510237
pipeline_120,"(5, 25, 0.3, 0.8, 0.25)",5,25,0.3,0.8,0.8,57.36197658777237,5.676406971613566,3.812447666695906
pipeline_121,"(5, 25, 0.3, 0.8, 0.5)",5,25,0.3,0.8,0.8,18.81259744167328,5.676406971613566,3.812060980449706
pipeline_122,"(5, 25, 0.3, 0.8, 0.75)",5,25,0.3,0.8,0.8,10.095754377047221,5.676406971613566,3.8239921466195472
pipeline_123,"(5, 25, 0.3, 0.8, 1.0)",5,25,0.3,0.8,0.8,6.706991958618164,5.623856429258982,3.8531075372510237
pipeline_124,"(5, 25, 0.3, 0.9, 0.25)",5,25,0.3,0.9,0.9,57.487727121512094,5.676406971613566,3.812447666695906
pipeline_125,"(5, 25, 0.3, 0.9, 0.5)",5,25,0.3,0.9,0.9,18.809425882498424,5.676406971613566,3.812060980449706
pipeline_126,"(5, 25, 0.3, 0.9, 0.75)",5,25,0.3,0.9,0.9,10.046575355529786,5.676406971613566,3.8239921466195472
pipeline_127,"(5, 25, 0.3, 0.9, 1.0)",5,25,0.3,0.9,0.9,6.697791274388631,5.623856429258982,3.8531075372510237
pipeline_128,"(5, 25, 0.3, 1.0, 0.25)",5,25,0.3,1.0,1.0,58.592795586586,5.676406971613566,3.812447666695906
pipeline_129,"(5, 25, 0.3, 1.0, 0.5)",5,25,0.3,1.0,1.0,18.923609391848245,5.676406971613566,3.812060980449706
pipeline_130,"(5, 25, 0.3, 1.0, 0.75)",5,25,0.3,1.0,1.0,10.042187603314717,5.676406971613566,3.8239921466195472
pipeline_131,"(5, 25, 0.3, 1.0, 1.0)",5,25,0.3,1.0,1.0,6.70043922662735,5.623856429258982,3.8531075372510237
pipeline_132,"(5, 25, 0.5, 0.8, 0.25)",5,25,0.5,0.8,0.8,57.63223284085591,5.676406971613566,3.812447666695906
pipeline_133,"(5, 25, 0.5, 0.8, 0.5)",5,25,0.5,0.8,0.8,18.79677545229594,5.676406971613566,3.812060980449706
pipeline_134,"(5, 25, 0.5, 0.8, 0.75)",5,25,0.5,0.8,0.8,10.007984268665314,5.676406971613566,3.8239921466195472
pipeline_135,"(5, 25, 0.5, 0.8, 1.0)",5,25,0.5,0.8,0.8,6.709610390663147,5.623856429258982,3.8531075372510237
pipeline_136,"(5, 25, 0.5, 0.9, 0.25)",5,25,0.5,0.9,0.9,57.72741511265437,5.676406971613566,3.812447666695906
pipeline_137,"(5, 25, 0.5, 0.9, 0.5)",5,25,0.5,0.9,0.9,18.809093507130942,5.676406971613566,3.812060980449706
pipeline_138,"(5, 25, 0.5, 0.9, 0.75)",5,25,0.5,0.9,0.9,10.113515671094259,5.686386350790659,3.825175460722832
pipeline_139,"(5, 25, 0.5, 0.9, 1.0)",5,25,0.5,0.9,0.9,6.707263497511546,5.623856429258982,3.8531075372510237
pipeline_140,"(5, 25, 0.5, 1.0, 0.25)",5,25,0.5,1.0,1.0,57.77734177509944,5.676406971613566,3.812447666695906
pipeline_141,"(5, 25, 0.5, 1.0, 0.5)",5,25,0.5,1.0,1.0,18.822429994742077,5.676406971613566,3.812060980449706
pipeline_142,"(5, 25, 0.5, 1.0, 1.0)",5,25,0.5,1.0,1.0,6.700836626688639,5.623856429258982,3.8531075372510237
pipeline_143,"(5, 32, 0.1, 0.8, 0.25)",5,32,0.1,0.8,0.8,58.689906505743664,5.623856429258982,3.816080423694059
pipeline_144,"(5, 32, 0.1, 0.8, 0.5)",5,32,0.1,0.8,0.8,19.185669779777527,5.623856429258982,3.82831782781758
pipeline_145,"(5, 32, 0.1, 0.8, 0.75)",5,32,0.1,0.8,0.8,10.177207275231678,5.623856429258982,3.833588787662263
pipeline_146,"(5, 32, 0.1, 0.8, 1.0)",5,32,0.1,0.8,0.8,6.704434474309285,5.623856429258982,3.8701487418513825
pipeline_147,"(5, 32, 0.1, 0.9, 0.25)",5,32,0.1,0.9,0.9,58.72735570669174,5.623856429258982,3.816080423694059
pipeline_148,"(5, 32, 0.1, 0.9, 0.5)",5,32,0.1,0.9,0.9,19.183862853050233,5.623856429258982,3.82831782781758
pipeline_149,"(5, 32, 0.1, 0.9, 0.75)",5,32,0.1,0.9,0.9,10.170722631613414,5.623856429258982,3.833588787662263
pipeline_150,"(5, 32, 0.1, 0.9, 1.0)",5,32,0.1,0.9,0.9,6.705490847428639,5.623856429258982,3.8701487418513825
pipeline_151,"(5, 32, 0.1, 1.0, 0.25)",5,32,0.1,1.0,1.0,58.79856274525324,5.623856429258982,3.816080423694059
pipeline_152,"(5, 32, 0.1, 1.0, 0.5)",5,32,0.1,1.0,1.0,19.20543565750122,5.623856429258982,3.82831782781758
pipeline_153,"(5, 32, 0.1, 1.0, 0.75)",5,32,0.1,1.0,1.0,10.17773243188858,5.623856429258982,3.833588787662263
pipeline_154,"(5, 32, 0.1, 1.0, 1.0)",5,32,0.1,1.0,1.0,6.686744423707326,5.623856429258982,3.8701487418513825
pipeline_155,"(5, 32, 0.3, 0.8, 0.25)",5,32,0.3,0.8,0.8,58.70840028524399,5.623856429258982,3.816080423694059
pipeline_156,"(5, 32, 0.3, 0.8, 0.5)",5,32,0.3,0.8,0.8,19.242160439491272,5.623856429258982,3.82831782781758
pipeline_157,"(5, 32, 0.3, 0.8, 0.75)",5,32,0.3,0.8,0.8,10.17196452220281,5.623856429258982,3.833588787662263
pipeline_158,"(5, 32, 0.3, 0.8, 1.0)",5,32,0.3,0.8,0.8,6.696139852205913,5.623856429258982,3.8701487418513825
pipeline_159,"(5, 32, 0.3, 0.9, 0.25)",5,32,0.3,0.9,0.9,58.76216668287913,5.623856429258982,3.816080423694059
pipeline_160,"(5, 32, 0.3, 0.9, 0.5)",5,32,0.3,0.9,0.9,19.095517806212108,5.623856429258982,3.82831782781758
pipeline_161,"(5, 32, 0.3, 0.9, 0.75)",5,32,0.3,0.9,0.9,10.143813117345173,5.623856429258982,3.833588787662263
pipeline_162,"(5, 32, 0.3, 0.9, 1.0)",5,32,0.3,0.9,0.9,6.7111014246940615,5.623856429258982,3.8701487418513825
pipeline_163,"(5, 32, 0.3, 1.0, 0.25)",5,32,0.3,1.0,1.0,58.7833523551623,5.623856429258982,3.816080423694059
pipeline_164,"(5, 32, 0.3, 1.0, 0.5)",5,32,0.3,1.0,1.0,19.09332508643468,5.623856429258982,3.82831782781758
pipeline_165,"(5, 32, 0.3, 1.0, 0.75)",5,32,0.3,1.0,1.0,10.144560106595357,5.623856429258982,3.833588787662263
pipeline_166,"(5, 32, 0.3, 1.0, 1.0)",5,32,0.3,1.0,1.0,6.702869081497193,5.623856429258982,3.8701487418513825
pipeline_167,"(5, 32, 0.5, 0.8, 0.25)",5,32,0.5,0.8,0.8,58.70747451782226,5.623856429258982,3.816080423694059
pipeline_168,"(5, 32, 0.5, 0.8, 0.5)",5,32,0.5,0.8,0.8,19.07534597317378,5.623856429258982,3.82831782781758
pipeline_169,"(5, 32, 0.5, 0.8, 0.75)",5,32,0.5,0.8,0.8,10.150494368871053,5.623856429258982,3.833588787662263
pipeline_170,"(5, 32, 0.5, 0.8, 1.0)",5,32,0.5,0.8,0.8,6.713318602244059,5.623856429258982,3.8701487418513825
pipeline_171,"(5, 32, 0.5, 0.9, 0.25)",5,32,0.5,0.9,0.9,58.751450892289476,5.623856429258982,3.816080423694059
pipeline_172,"(5, 32, 0.5, 0.9, 0.5)",5,32,0.5,0.9,0.9,19.14050654967626,5.623856429258982,3.82831782781758
pipeline_173,"(5, 32, 0.5, 0.9, 0.75)",5,32,0.5,0.9,0.9,10.164714296658834,5.623856429258982,3.833588787662263
pipeline_174,"(5, 32, 0.5, 0.9, 1.0)",5,32,0.5,0.9,0.9,6.720809781551361,5.623856429258982,3.8701487418513825
pipeline_175,"(5, 32, 0.5, 1.0, 0.25)",5,32,0.5,1.0,1.0,58.73199321031571,5.623856429258982,3.816080423694059
pipeline_176,"(5, 32, 0.5, 1.0, 0.5)",5,32,0.5,1.0,1.0,19.128550958633422,5.623856429258982,3.82831782781758
pipeline_177,"(5, 32, 0.5, 1.0, 0.75)",5,32,0.5,1.0,1.0,10.203646735350292,5.623856429258982,3.833588787662263
pipeline_178,"(5, 32, 0.5, 1.0, 1.0)",5,32,0.5,1.0,1.0,6.716262670358022,5.623856429258982,3.8701487418513825
pipeline_179,"(25, 4, 0.1, 0.8, 0.25)",25,4,0.1,0.8,0.8,82.07774201234182,13.973805975914,3.3072214332422707
pipeline_180,"(25, 4, 0.1, 0.8, 0.5)",25,4,0.1,0.8,0.8,28.057721304893494,13.973805975914,3.307996154401744
pipeline_181,"(25, 4, 0.1, 0.8, 0.75)",25,4,0.1,0.8,0.8,15.430496867497762,13.973805975914,3.3188413974499724
pipeline_182,"(25, 4, 0.1, 0.8, 1.0)",25,4,0.1,0.8,0.8,10.461187263329824,13.973805975914,3.349111576086658
pipeline_183,"(25, 4, 0.1, 0.9, 0.25)",25,4,0.1,0.9,0.9,82.00048101743063,13.973805975914,3.3072214332422707
pipeline_184,"(25, 4, 0.1, 0.9, 0.5)",25,4,0.1,0.9,0.9,27.989822510878245,13.973805975914,3.307996154401744
pipeline_185,"(25, 4, 0.1, 0.9, 0.75)",25,4,0.1,0.9,0.9,15.421160888671874,13.973805975914,3.3188413974499724
pipeline_186,"(25, 4, 0.1, 0.9, 1.0)",25,4,0.1,0.9,0.9,10.459469000498453,13.973805975914,3.349111576086658
pipeline_187,"(25, 4, 0.1, 1.0, 0.25)",25,4,0.1,1.0,1.0,81.8813460667928,13.973805975914,3.3072214332422707
pipeline_188,"(25, 4, 0.1, 1.0, 0.5)",25,4,0.1,1.0,1.0,28.00179957151413,13.973805975914,3.307996154401744
pipeline_189,"(25, 4, 0.1, 1.0, 0.75)",25,4,0.1,1.0,1.0,15.430133763949076,13.973805975914,3.3188413974499724
pipeline_190,"(25, 4, 0.1, 1.0, 1.0)",25,4,0.1,1.0,1.0,10.476916726430257,13.973805975914,3.349111576086658
pipeline_191,"(25, 4, 0.3, 0.8, 0.25)",25,4,0.3,0.8,0.8,82.0375194867452,13.973805975914,3.3072214332422707
pipeline_192,"(25, 4, 0.3, 0.8, 0.5)",25,4,0.3,0.8,0.8,28.016407203674316,13.973805975914,3.307996154401744
pipeline_193,"(25, 4, 0.3, 0.8, 0.75)",25,4,0.3,0.8,0.8,15.43873288234075,13.973805975914,3.3188413974499724
pipeline_194,"(25, 4, 0.3, 0.8, 1.0)",25,4,0.3,0.8,0.8,10.477054603894551,13.973805975914,3.349111576086658
pipeline_195,"(25, 4, 0.3, 0.9, 0.25)",25,4,0.3,0.9,0.9,81.86141335566839,13.973805975914,3.3072214332422707
pipeline_196,"(25, 4, 0.3, 0.9, 0.5)",25,4,0.3,0.9,0.9,28.01183167298635,13.973805975914,3.307996154401744
