Combination,Perplexity,Early_exaggeration,Initial_momentum,Final_momentum,Theta,tSNE_runtime_min,KL_divergence,trust_k30,trust_k300,stress
"(6.218487394957983, 26.588235294117645, 0.4495798319327732, 0.9277310924369748, 0.27)",6.218487394957983,26.588235294117645,0.4495798319327732,0.9277310924369748,0.27,7.201859720547994,3.1841936486914104,0.5735377295579565,0.5522473658305156,0.5350663443501761
"(140.2521008403361, 20.235294117647058, 0.19747899159663868, 0.9176470588235295, 0.69)",140.2521008403361,20.235294117647054,0.1974789915966386,0.9176470588235296,0.69,2.8610570867856344,2.0759892110690377,0.5620221688623663,0.5701030496720535,0.9290425536852149
"(93.94957983193277, 17.176470588235293, 0.4764705882352941, 0.8773109243697479, 0.45)",93.94957983193277,17.176470588235293,0.4764705882352941,0.8773109243697479,0.45,4.379207154115041,2.284766314266236,0.5659940178289424,0.5698004908692724,0.9106124365229962
"(126.84873949579831, 29.176470588235293, 0.26806722689075635, 0.9563025210084034, 0.36)",126.84873949579833,29.176470588235293,0.2680672268907563,0.9563025210084034,0.36,6.049794391791026,2.222933375866809,0.5607285098447574,0.5673599625933846,0.8556118289726854
"(93.94957983193277, 10.823529411764707, 0.3722689075630252, 0.8268907563025211, 0.95)",93.94957983193277,10.823529411764708,0.3722689075630252,0.8268907563025211,0.95,2.0256507833798727,2.238357043898912,0.5640245083822601,0.5719097258125452,0.9257775920105159
"(129.28571428571428, 20.235294117647058, 0.18739495798319328, 0.8134453781512605, 0.6)",129.28571428571428,20.235294117647054,0.1873949579831932,0.8134453781512605,0.6,3.2512003938357035,2.094732817297011,0.5613831649371719,0.5706851930111381,0.9316685161834688
"(23.277310924369747, 31.294117647058822, 0.4294117647058824, 0.8184873949579833, 0.57)",23.277310924369747,31.294117647058822,0.4294117647058824,0.8184873949579833,0.57,3.0312562743822733,2.815564757824669,0.5775877990214793,0.5595126519250394,0.7462367683425289
"(13.529411764705882, 13.882352941176471, 0.1, 0.8941176470588236, 0.63)",13.529411764705882,13.882352941176473,0.1,0.8941176470588236,0.63,2.417214790980021,2.9716564589041763,0.5772754240146195,0.5527781186108833,0.6438952749544167
"(75.67226890756302, 9.882352941176471, 0.46302521008403363, 0.8420168067226891, 0.87)",75.67226890756302,9.882352941176473,0.4630252100840336,0.8420168067226891,0.87,2.024048697948456,2.344462634675885,0.5657013974086547,0.5684760739639554,0.9150495939345507
"(97.60504201680672, 29.41176470588235, 0.11680672268907563, 0.946218487394958, 0.27)",97.60504201680672,29.41176470588235,0.1168067226890756,0.946218487394958,0.27,8.228875251611074,2.2838297623931982,0.5679922580070791,0.5698853193288059,0.8860861079425598
"(115.88235294117646, 18.352941176470587, 0.31176470588235294, 0.8016806722689076, 0.38)",115.88235294117646,18.352941176470587,0.3117647058823529,0.8016806722689076,0.38,5.406749546527863,2.1539944967903395,0.562350090378185,0.57078640367269,0.9220187494683527
"(24.49579831932773, 30.352941176470587, 0.37899159663865545, 0.9865546218487395, 0.51)",24.49579831932773,30.352941176470587,0.3789915966386554,0.9865546218487397,0.51,3.4560471256573995,3.457723774288141,0.559790937647972,0.5453111162324311,10.793994143956555
"(113.4453781512605, 8.0, 0.22100840336134456, 0.8991596638655462, 0.58)",113.4453781512605,8.0,0.2210084033613445,0.8991596638655462,0.58,3.2438239733378094,2.177263090925379,0.5627884848049287,0.568206480962665,0.920903127776722
"(46.42857142857142, 18.588235294117645, 0.18067226890756305, 0.9495798319327731, 0.97)",46.42857142857142,18.588235294117645,0.180672268907563,0.9495798319327732,0.97,1.7692890405654906,2.582777517971783,0.5711856302848386,0.5615548545393931,0.8468672723852672
"(69.5798319327731, 14.823529411764707, 0.26134453781512607, 0.8134453781512605, 0.72)",69.5798319327731,14.823529411764708,0.261344537815126,0.8134453781512605,0.72,2.500848666826884,2.4148837708662843,0.5674003543769495,0.5667535678910263,0.9000280731401122
"(28.15126050420168, 25.41176470588235, 0.3016806722689076, 0.9747899159663865, 0.6)",28.15126050420168,25.41176470588235,0.3016806722689076,0.9747899159663864,0.6,2.868813832600912,3.122331330559872,0.5633372434067418,0.5483201915941367,3.1089473912459074
"(50.08403361344537, 4.235294117647059, 0.2983193277310925, 0.8336134453781513, 0.53)",50.08403361344537,4.235294117647059,0.2983193277310925,0.8336134453781513,0.53,2.9878056486447653,2.5161911318610333,0.5735990130861903,0.5631630098035023,0.8547245694291238
"(112.22689075630251, 15.529411764705882, 0.28823529411764703, 0.8638655462184874, 0.24)",112.22689075630252,15.529411764705882,0.288235294117647,0.8638655462184874,0.24,9.75209610859553,2.1801375125889706,0.5639027541263133,0.5721067572362863,0.9179898764003946
"(119.5378151260504, 20.705882352941178, 0.18403361344537816, 0.8554621848739496, 0.32)",119.5378151260504,20.705882352941178,0.1840336134453781,0.8554621848739496,0.32,6.626847863197327,2.140566360719056,0.5615399430122177,0.5703796810701016,0.922253151570719
"(98.8235294117647, 21.176470588235293, 0.25126050420168067, 0.8134453781512605, 0.55)",98.8235294117647,21.176470588235293,0.2512605042016806,0.8134453781512605,0.55,3.505200143655141,2.224296815638713,0.5641888422400742,0.5684562985110101,0.9150082754354485
"(86.63865546218487, 6.117647058823529, 0.4495798319327732, 0.9815126050420169, 0.55)",86.63865546218487,6.117647058823529,0.4495798319327732,0.9815126050420168,0.55,3.2112247745196023,2.9707345883601093,0.5508860963029298,0.5598667289369823,4.8914448013084835
"(79.32773109243696, 31.058823529411764, 0.4495798319327732, 0.8033613445378152, 0.64)",79.32773109243696,31.058823529411764,0.4495798319327732,0.8033613445378152,0.64,2.890608457724253,2.323179388802925,0.5674430291226902,0.570130618762209,0.9036952953503793
"(130.50420168067225, 18.352941176470587, 0.39579831932773113, 0.9613445378151261, 0.68)",130.50420168067225,18.352941176470587,0.3957983193277311,0.961344537815126,0.68,3.02764105796814,2.2241418872666934,0.5574920319554291,0.5648019967965217,0.8909759475855
"(146.34453781512605, 17.647058823529413, 0.20756302521008405, 0.9882352941176471, 0.57)",146.34453781512605,17.647058823529413,0.207563025210084,0.9882352941176472,0.57,3.444304347038269,2.8712820513771318,0.546482218034759,0.5577819910322601,9.88739921464115
"(131.72268907563023, 7.764705882352941, 0.4159663865546219, 0.9630252100840336, 0.87)",131.72268907563023,7.764705882352941,0.4159663865546219,0.9630252100840336,0.87,2.411211653550466,2.4116293791735828,0.5554568909054859,0.5652780978602816,0.76508264918138
"(108.57142857142856, 29.176470588235293, 0.3689075630252101, 0.9226890756302522, 0.19)",108.57142857142856,29.176470588235293,0.3689075630252101,0.9226890756302522,0.19,13.460459220409394,2.2019066170018213,0.5637236919968541,0.5683442343037247,0.9053186123675019
"(91.5126050420168, 9.411764705882353, 0.26134453781512607, 0.8420168067226891, 0.66)",91.5126050420168,9.411764705882351,0.261344537815126,0.8420168067226891,0.66,2.8512917200724286,2.263897807983623,0.5653406050436787,0.5698487640619572,0.9145563151628995
"(13.529411764705882, 25.647058823529413, 0.2747899159663866, 0.8907563025210085, 0.99)",13.529411764705882,25.647058823529413,0.2747899159663866,0.8907563025210085,0.99,1.504256745179494,2.985443795293273,0.5762405345862422,0.5515145548348068,0.7239697964567854
"(92.73109243697478, 17.647058823529413, 0.365546218487395, 0.9546218487394958, 0.58)",92.73109243697478,17.647058823529413,0.365546218487395,0.9546218487394958,0.58,3.283513617515564,2.3094210038630862,0.5649919380858037,0.5670149449127984,0.8683887365939672
"(43.99159663865546, 13.411764705882353, 0.25798319327731095, 0.8201680672268908, 0.74)",43.99159663865546,13.411764705882351,0.2579831932773109,0.8201680672268908,0.74,2.404728460311889,2.567635701497533,0.5735028865122176,0.563447571078215,0.8527174479135722
"(109.78991596638654, 21.41176470588235, 0.392436974789916, 0.9949579831932773, 0.62)",109.78991596638654,21.41176470588235,0.392436974789916,0.9949579831932772,0.62,3.051607060432434,3.417302586024779,0.5371092389288634,0.5491880925976624,27.71842392084965
"(134.1596638655462, 8.941176470588236, 0.19075630252100842, 0.9899159663865547, 0.21)",134.1596638655462,8.941176470588236,0.1907563025210084,0.9899159663865548,0.21,11.495217112700145,3.046410377556962,0.5415305883306378,0.5565538071615675,13.178886974027266
"(111.00840336134453, 22.352941176470587, 0.4966386554621849, 0.9764705882352941, 0.24)",111.00840336134452,22.352941176470587,0.4966386554621849,0.976470588235294,0.24,9.945221376419068,2.781308437783708,0.5506905063234147,0.5537716584543523,3.2300813908135035
"(119.5378151260504, 29.176470588235293, 0.2277310924369748, 0.8201680672268908, 0.61)",119.5378151260504,29.176470588235293,0.2277310924369748,0.8201680672268908,0.61,3.2173593997955323,2.13306194376335,0.5612114030612201,0.5689596068899402,0.9285389623935243
"(19.621848739495796, 24.0, 0.2109243697478992, 0.9294117647058824, 0.15)",19.6218487394958,24.0,0.2109243697478992,0.9294117647058824,0.15,17.067765653133392,2.908827889120598,0.5763864485901122,0.5543329684115128,0.6081757989049629
"(42.773109243697476, 10.823529411764707, 0.26134453781512607, 0.8739495798319328, 0.24)",42.77310924369748,10.823529411764708,0.261344537815126,0.8739495798319328,0.24,9.296126981576284,2.594783344590008,0.5741122599167525,0.564242907838637,0.8094786951316937
"(85.42016806722688, 28.235294117647058, 0.1773109243697479, 0.9899159663865547, 0.38)",85.42016806722688,28.235294117647054,0.1773109243697479,0.9899159663865548,0.38,5.435683361689249,3.176976910867632,0.5442894915460421,0.5514626154680279,14.24355785754571
"(148.781512605042, 32.0, 0.49327731092436977, 0.907563025210084, 0.27)",148.781512605042,32.0,0.4932773109243697,0.907563025210084,0.27,8.71812207698822,2.052295976795632,0.5605496013046943,0.5703248543154125,0.9280282393044812
"(59.83193277310924, 7.294117647058823, 0.4126050420168067, 0.9294117647058824, 0.2)",59.83193277310924,7.294117647058823,0.4126050420168067,0.9294117647058824,0.2,10.503266056378685,2.460525870895344,0.5718006212555151,0.5662544040051438,0.8557623016374731
"(112.22689075630251, 18.11764705882353, 0.44621848739495806, 0.8689075630252101, 0.35)",112.22689075630252,18.11764705882353,0.446218487394958,0.8689075630252101,0.35,6.048352305094401,2.178183947572835,0.5645769843911378,0.5728086543151534,0.9191479960579587
"(109.78991596638654, 18.588235294117645, 0.26806722689075635, 0.8403361344537815, 0.71)",109.78991596638654,18.588235294117645,0.2680672268907563,0.8403361344537815,0.71,2.693477503458659,2.169560533227429,0.5629757877530466,0.5698530625648225,0.9253250571464138
"(47.647058823529406, 14.352941176470589, 0.2546218487394958, 0.850420168067227, 0.18)",47.647058823529406,14.352941176470589,0.2546218487394958,0.850420168067227,0.18,13.541867236296335,2.5558064718809934,0.5736533592668349,0.5658595484513591,0.827347271672967
"(28.15126050420168, 17.176470588235293, 0.2546218487394958, 0.9747899159663865, 0.14)",28.15126050420168,17.176470588235293,0.2546218487394958,0.9747899159663864,0.14,19.666553779443102,3.223064573250994,0.5605980485651709,0.5438867121550952,3.36465850193108
"(129.28571428571428, 4.470588235294118, 0.13025210084033614, 0.9226890756302522, 0.26)",129.28571428571428,4.470588235294118,0.1302521008403361,0.9226890756302522,0.26,7.559123738606771,2.134381860224826,0.560758836274893,0.5708587608910578,0.9193288850747566
"(125.63025210084032, 30.588235294117645, 0.40252100840336136, 0.9058823529411765, 0.56)",125.63025210084032,30.588235294117645,0.4025210084033613,0.9058823529411764,0.56,3.551322480042776,2.12183136716391,0.5639000792242648,0.570663780315361,0.9236257082802707
"(117.10084033613444, 8.941176470588236, 0.16386554621848742, 0.9596638655462185, 0.56)",117.10084033613444,8.941176470588236,0.1638655462184874,0.9596638655462184,0.56,3.4733997344970704,2.260015328064122,0.5613826049475154,0.5672808761825853,0.8253191158073514
"(96.38655462184873, 5.411764705882353, 0.13361344537815129, 0.8537815126050421, 0.24)",96.38655462184872,5.411764705882353,0.1336134453781512,0.8537815126050421,0.24,8.490438008308411,2.2517037266608693,0.5659481815881993,0.5692683592567767,0.9068343956971527
"(43.99159663865546, 27.764705882352942, 0.12352941176470589, 0.8168067226890756, 0.34)",43.99159663865546,27.764705882352946,0.1235294117647058,0.8168067226890756,0.34,5.834389754136404,2.5722772421337847,0.5744228299084086,0.5642150856688867,0.8184669069830878
"(75.67226890756302, 24.235294117647058, 0.3722689075630252, 0.957983193277311, 0.77)",75.67226890756302,24.235294117647054,0.3722689075630252,0.957983193277311,0.77,2.379186050097148,2.4055108971022303,0.56597474575773,0.5626434987032263,0.8411185193336
"(112.22689075630251, 15.294117647058822, 0.2949579831932773, 0.8689075630252101, 0.76)",112.22689075630252,15.294117647058822,0.2949579831932773,0.8689075630252101,0.76,2.537330567836761,2.161562304427344,0.5622799421593208,0.5703072415157158,0.9264018769272392
"(15.966386554621847, 31.52941176470588, 0.4327731092436975, 0.8554621848739496, 0.57)",15.966386554621849,31.52941176470588,0.4327731092436975,0.8554621848739496,0.57,2.951278960704804,2.9368864727338533,0.5776098669633796,0.5533913634922318,0.6693341556581959
"(61.05042016806722, 27.058823529411764, 0.23109243697478993, 0.8857142857142858, 0.45)",61.05042016806722,27.058823529411764,0.2310924369747899,0.8857142857142858,0.45,4.207332535584768,2.462262741423085,0.5701440631157273,0.5670745693694834,0.8732195850319474
"(75.67226890756302, 29.176470588235293, 0.2781512605042017, 0.838655462184874, 0.42)",75.67226890756302,29.176470588235293,0.2781512605042017,0.838655462184874,0.42,4.636701476573944,2.352002025760566,0.5675325989245683,0.5663057039350063,0.8936681283981932
"(146.34453781512605, 28.705882352941178, 0.38235294117647056, 0.8436974789915966, 0.71)",146.34453781512605,28.705882352941178,0.3823529411764705,0.8436974789915966,0.71,2.897014355659485,2.039253642508349,0.5598424798027395,0.5752960606620978,0.9397553846920106
"(92.73109243697478, 31.294117647058822, 0.2008403361344538, 0.9747899159663865, 0.64)",92.73109243697478,31.294117647058822,0.2008403361344538,0.9747899159663864,0.64,2.840585541725159,2.836186926411824,0.5511746826229739,0.5500349389782374,2.7383020473376263
"(58.613445378151255, 8.470588235294118, 0.12352941176470589, 0.9831932773109244, 0.54)",58.613445378151255,8.470588235294118,0.1235294117647058,0.9831932773109244,0.54,3.1023253202438354,3.1910866511635065,0.5543855695286792,0.5518617563449916,6.306679938610689
"(57.39495798319327, 14.352941176470589, 0.24789915966386555, 0.9008403361344538, 0.26)",57.39495798319327,14.352941176470589,0.2478991596638655,0.9008403361344538,0.26,8.340826841195424,2.4687179220910505,0.5733931380539306,0.5658361020855558,0.8532819588416634
"(42.773109243697476, 20.235294117647058, 0.4966386554621849, 0.9126050420168067, 0.26)",42.77310924369748,20.235294117647054,0.4966386554621849,0.9126050420168068,0.26,8.601043272018433,2.592329051187674,0.574934422594767,0.5634863824408076,0.8137841042127628
"(115.88235294117646, 17.176470588235293, 0.2647058823529412, 0.8369747899159664, 0.74)",115.88235294117646,17.176470588235293,0.2647058823529412,0.8369747899159664,0.74,2.6558021982510884,2.1439728911377944,0.5616495772978563,0.5711010553559783,0.9294727547084823
"(125.63025210084032, 29.41176470588235, 0.27142857142857146, 0.892436974789916, 0.73)",125.63025210084032,29.41176470588235,0.2714285714285714,0.892436974789916,0.73,2.6521332542101543,2.125195528900054,0.5632411902294717,0.5734689247615763,0.9282891105729747
"(79.32773109243696, 17.176470588235293, 0.11680672268907563, 0.8453781512605042, 0.97)",79.32773109243696,17.176470588235293,0.1168067226890756,0.8453781512605042,0.97,1.906014617284139,2.3121404051668275,0.5640848513453429,0.5671647954288701,0.9174187450357726
"(131.72268907563023, 24.941176470588236, 0.40588235294117647, 0.9092436974789916, 0.51)",131.72268907563023,24.94117647058824,0.4058823529411764,0.9092436974789916,0.51,3.928862698872884,2.113406197341746,0.5633026640454529,0.5719846989765196,0.9225474141159498
"(130.50420168067225, 24.0, 0.2142857142857143, 0.907563025210084, 0.76)",130.50420168067225,24.0,0.2142857142857143,0.907563025210084,0.76,2.608300844828288,2.104353680818047,0.5623231986418891,0.5702546145839522,0.929179194720704
"(106.13445378151259, 25.41176470588235, 0.2983193277310925, 0.9176470588235295, 0.92)",106.1344537815126,25.41176470588235,0.2983193277310925,0.9176470588235296,0.92,2.106319979826609,2.2065221218424327,0.5628069264060438,0.5667705793120019,0.9236235371010786
"(91.5126050420168, 18.11764705882353, 0.44285714285714284, 0.9378151260504202, 0.17)",91.5126050420168,18.11764705882353,0.4428571428571428,0.9378151260504202,0.17,15.331400867303213,2.29240308299355,0.5663571656843911,0.5681594460681497,0.8885087093497108
"(120.7563025210084, 6.823529411764706, 0.18739495798319328, 0.9882352941176471, 0.38)",120.7563025210084,6.823529411764706,0.1873949579831932,0.9882352941176472,0.38,5.16282286643982,3.108773509189728,0.5440018743343114,0.5533624428178392,10.402572126051414
"(42.773109243697476, 4.235294117647059, 0.35882352941176476, 0.9394957983193277, 0.39)",42.77310924369748,4.235294117647059,0.3588235294117647,0.9394957983193276,0.39,4.385837789376577,2.587961535823121,0.5755996345795651,0.5630589816508038,0.8207751815116128
"(102.47899159663865, 12.235294117647058, 0.44621848739495806, 0.8050420168067227, 0.41)",102.47899159663864,12.235294117647058,0.446218487394958,0.8050420168067227,0.41,5.075544154644012,2.2126333630473507,0.5633512988752805,0.5693077092094724,0.9144966393683294
"(132.94117647058823, 31.764705882352942, 0.26134453781512607, 0.973109243697479, 0.36)",132.94117647058823,31.764705882352946,0.261344537815126,0.973109243697479,0.36,5.793788421154022,2.732713871234151,0.5458142047424803,0.5518765735703233,2.321829526282928
"(108.57142857142856, 31.52941176470588, 0.48991596638655466, 0.8016806722689076, 0.97)",108.57142857142856,31.52941176470588,0.4899159663865546,0.8016806722689076,0.97,2.0507486343383787,2.167607898572978,0.5618044905529779,0.5685251795500876,0.9325007582076504
"(26.932773109243694, 22.58823529411765, 0.40588235294117647, 0.9613445378151261, 0.33)",26.93277310924369,22.58823529411765,0.4058823529411764,0.961344537815126,0.33,6.3218252778053285,2.9942585620653697,0.568191061131128,0.5546579426028362,0.9184569502741955
"(23.277310924369747, 7.0588235294117645, 0.48319327731092443, 0.9445378151260504, 0.63)",23.277310924369747,7.0588235294117645,0.4831932773109244,0.9445378151260504,0.63,2.396436905860901,2.799076862123042,0.5769877741821322,0.5600045481764737,0.6983619512895098
"(95.16806722689074, 23.058823529411764, 0.1369747899159664, 0.9445378151260504, 0.98)",95.16806722689074,23.058823529411764,0.1369747899159664,0.9445378151260504,0.98,1.959728479385376,2.302337040517928,0.565260415068547,0.5647190423699149,0.8980167724050194
"(95.16806722689074, 7.294117647058823, 0.22436974789915967, 0.9983193277310924, 0.19)",95.16806722689074,7.294117647058823,0.2243697478991596,0.9983193277310924,0.19,11.073206877708436,3.739612894659811,0.5407016323800427,0.5445769623895808,41.75448427434755
"(124.41176470588235, 16.0, 0.2546218487394958, 0.892436974789916, 0.66)",124.41176470588236,16.0,0.2546218487394958,0.892436974789916,0.66,2.867138342062632,2.125827116755735,0.5622337661190286,0.5715765747365034,0.9265915415738066
"(70.7983193277311, 30.823529411764707, 0.14705882352941177, 0.8336134453781513, 0.33)",70.7983193277311,30.823529411764707,0.1470588235294117,0.8336134453781513,0.33,6.172894473870596,2.385851947148133,0.5688948920142518,0.5674420388678576,0.8824616363684179
"(15.966386554621847, 14.352941176470589, 0.18403361344537816, 0.9411764705882353, 0.13)",15.966386554621849,14.352941176470589,0.1840336134453781,0.9411764705882352,0.13,19.625068779786428,2.958046933113561,0.5753345107387701,0.5543908102045572,0.5536480989046368
"(8.655462184873949, 27.764705882352942, 0.33193277310924374, 0.9630252100840336, 0.15)",8.655462184873949,27.764705882352946,0.3319327731092437,0.9630252100840336,0.15,15.889498285452524,3.1969487981750118,0.571465718897765,0.5492244438015028,1.1991870777997014
"(78.10924369747899, 8.470588235294118, 0.35882352941176476, 0.8016806722689076, 0.95)",78.10924369747899,8.470588235294118,0.3588235294117647,0.8016806722689076,0.95,1.8235129555066427,2.3258354480367185,0.5655115894582626,0.5670115035338034,0.9178614887129893
"(96.38655462184873, 17.647058823529413, 0.3857142857142858, 0.9983193277310924, 0.96)",96.38655462184872,17.647058823529413,0.3857142857142858,0.9983193277310924,0.96,1.9164023598035176,3.513188294296216,0.5406874967188106,0.5491584815446444,42.6794583260168
"(90.29411764705881, 16.0, 0.20756302521008405, 0.865546218487395, 0.87)",90.2941176470588,16.0,0.207563025210084,0.865546218487395,0.87,2.1021359244982403,2.2631290516952465,0.5653294025321522,0.5704457991138141,0.9220443560276811
"(92.73109243697478, 20.941176470588236, 0.15378151260504203, 0.8, 0.33)",92.73109243697478,20.94117647058824,0.153781512605042,0.8,0.33,6.190137310822805,2.266504531850666,0.5666184878478336,0.5715861397827906,0.9061159283207777
"(126.84873949579831, 11.529411764705882, 0.17058823529411765, 0.8336134453781513, 0.44)",126.84873949579833,11.529411764705882,0.1705882352941176,0.8336134453781513,0.44,4.413275070985159,2.116391113082715,0.5637773776071757,0.5742965404989362,0.9286162244121241
"(22.058823529411764, 25.41176470588235, 0.31848739495798317, 0.8521008403361345, 0.82)",22.058823529411764,25.41176470588235,0.3184873949579831,0.8521008403361345,0.82,1.9324283838272092,2.8357370207894395,0.578157973150059,0.5576929526255063,0.7850317032044956
"(43.99159663865546, 7.529411764705882, 0.23781512605042018, 0.9798319327731093, 0.91)",43.99159663865546,7.529411764705882,0.2378151260504201,0.9798319327731092,0.91,1.6096567352612814,3.1332404989243594,0.5597777710950533,0.556207085599286,4.733571157268708
"(28.15126050420168, 25.647058823529413, 0.2781512605042017, 0.9949579831932773, 0.52)",28.15126050420168,25.647058823529413,0.2781512605042017,0.9949579831932772,0.52,3.249571665128072,3.866535063499563,0.5456582027696042,0.5439468948973696,32.141334961800716
"(102.47899159663865, 20.705882352941178, 0.15714285714285714, 0.9563025210084034, 0.17)",102.47899159663864,20.705882352941178,0.1571428571428571,0.9563025210084034,0.17,14.87671336332957,2.284520297292273,0.5644753680156538,0.566518879141721,0.8463214495829032
"(84.2016806722689, 16.705882352941174, 0.23781512605042018, 0.8554621848739496, 0.82)",84.2016806722689,16.705882352941174,0.2378151260504201,0.8554621848739496,0.82,2.1948256214459736,2.2914624441387925,0.5663093735574447,0.5702609057369212,0.916024661869657
"(111.00840336134453, 4.470588235294118, 0.4294117647058824, 0.9697478991596639, 0.26)",111.00840336134452,4.470588235294118,0.4294117647058824,0.969747899159664,0.26,7.413407536347707,2.7179076392007344,0.5528486085973023,0.5547318288129045,1.3799836606860927
"(118.31932773109243, 17.176470588235293, 0.473109243697479, 0.8773109243697479, 0.13)",118.31932773109244,17.176470588235293,0.473109243697479,0.8773109243697479,0.13,21.481337666511536,2.153611963179184,0.5642869722721868,0.572359925830945,0.9172790413605255
"(148.781512605042, 5.647058823529411, 0.38235294117647056, 0.8, 0.95)",148.781512605042,5.647058823529411,0.3823529411764705,0.8,0.95,2.0938978155454,2.0181980947145064,0.5564440289828627,0.5716694466549419,0.943717109711932
"(87.85714285714285, 14.823529411764707, 0.31848739495798317, 0.8151260504201681, 0.2)",87.85714285714285,14.823529411764708,0.3184873949579831,0.8151260504201681,0.2,11.88825283050537,2.290676073984386,0.5671318570062334,0.5701114266214484,0.9001813075140767
"(134.1596638655462, 22.823529411764707, 0.46302521008403363, 0.9781512605042018, 0.51)",134.1596638655462,22.823529411764707,0.4630252100840336,0.9781512605042018,0.51,3.983537443478902,2.8233489053284524,0.5450861148899653,0.5530532561136992,3.9665911469846633
"(145.12605042016804, 10.588235294117647, 0.4764705882352941, 0.9546218487394958, 0.51)",145.12605042016804,10.588235294117649,0.4764705882352941,0.9546218487394958,0.51,4.200860329469045,2.1407720173010336,0.5619058622727866,0.569564889167538,0.8820520159688903
"(64.70588235294117, 10.352941176470587, 0.4361344537815126, 0.8672268907563025, 0.76)",64.70588235294117,10.352941176470589,0.4361344537815126,0.8672268907563025,0.76,2.269821631908417,2.4124593269843366,0.5707614367608405,0.5657472190213972,0.8929904380102497
"(68.36134453781511, 13.647058823529411, 0.2277310924369748, 0.8218487394957984, 0.48)",68.36134453781511,13.647058823529411,0.2277310924369748,0.8218487394957984,0.48,3.876841751734416,2.390770253767167,0.5708211762399242,0.5679439487191733,0.8838928341896715
"(98.8235294117647, 26.11764705882353, 0.37563025210084033, 0.984873949579832, 0.43)",98.8235294117647,26.11764705882353,0.3756302521008403,0.984873949579832,0.43,4.57099308570226,2.967334352857376,0.5490548703214486,0.5532943183519913,7.321577061089049
"(93.94957983193277, 24.941176470588236, 0.2277310924369748, 0.9109243697478991, 0.15)",93.94957983193277,24.94117647058824,0.2277310924369748,0.9109243697478993,0.15,17.89008119503657,2.269997237656096,0.5668817726934703,0.56910851972316,0.8958099512662427
"(23.277310924369747, 6.823529411764706, 0.4529411764705883, 0.8487394957983194, 0.95)",23.277310924369747,6.823529411764706,0.4529411764705883,0.8487394957983194,0.95,1.4606692949930826,2.8011812611673736,0.5793826215976933,0.5606783260243458,0.8216279010653716
"(59.83193277310924, 26.823529411764707, 0.11008403361344539, 0.934453781512605, 0.24)",59.83193277310924,26.823529411764707,0.1100840336134453,0.934453781512605,0.24,9.35778474410375,2.47259835674914,0.5706343721175441,0.5655548253663796,0.8583605781328698
"(25.71428571428571, 26.352941176470587, 0.26134453781512607, 0.8168067226890756, 0.92)",25.71428571428571,26.352941176470587,0.261344537815126,0.8168067226890756,0.92,1.7584437171618144,2.7674720012704537,0.5782751931208261,0.5619120213733048,0.8202755148654011
"(63.487394957983184, 24.470588235294116, 0.1369747899159664, 0.8974789915966387, 0.56)",63.487394957983184,24.47058823529412,0.1369747899159664,0.8974789915966387,0.56,3.3048731525739035,2.4292058776397205,0.5707959495214178,0.5673086448931585,0.8775277857164588
"(124.41176470588235, 30.11764705882353, 0.4294117647058824, 0.8403361344537815, 0.74)",124.41176470588236,30.11764705882353,0.4294117647058824,0.8403361344537815,0.74,2.694705816109975,2.1155472093293763,0.562585552436762,0.5740708867948243,0.9331062583308523
"(41.554621848739494, 25.88235294117647, 0.4294117647058824, 0.8100840336134454, 0.34)",41.55462184873949,25.88235294117647,0.4294117647058824,0.8100840336134454,0.34,6.091685048739115,2.6068044803450263,0.5759376005700476,0.5660278854766705,0.8104377034404681
"(57.39495798319327, 5.647058823529411, 0.2142857142857143, 0.9294117647058824, 0.39)",57.39495798319327,5.647058823529411,0.2142857142857143,0.9294117647058824,0.39,4.4155006567637125,2.480019210059613,0.5704297652172007,0.5651068938829781,0.8559081016811502
"(61.05042016806722, 6.823529411764706, 0.17058823529411765, 0.9966386554621849, 0.99)",61.05042016806722,6.823529411764706,0.1705882352941176,0.9966386554621848,0.99,1.599772870540619,3.636772474244509,0.544976963119686,0.5556973000709149,34.49074649100488
"(123.19327731092436, 28.470588235294116, 0.1, 0.8336134453781513, 0.82)",123.19327731092436,28.47058823529412,0.1,0.8336134453781513,0.82,2.3809937040011087,2.1128696883719,0.5616738512184277,0.5712834386690145,0.9332485078188993
"(47.647058823529406, 9.411764705882353, 0.11680672268907563, 0.9092436974789916, 0.79)",47.647058823529406,9.411764705882351,0.1168067226890756,0.9092436974789916,0.79,2.036211546262105,2.537048261929433,0.5732586657804695,0.5634739194924784,0.8630273805443408
"(6.218487394957983, 30.352941176470587, 0.2042016806722689, 0.9512605042016806, 0.76)",6.218487394957983,30.352941176470587,0.2042016806722689,0.9512605042016806,0.76,1.8898638049761451,3.1793509914126066,0.5724996147522614,0.548707579596883,0.7221976845615626
"(108.57142857142856, 7.0588235294117645, 0.19075630252100842, 0.9445378151260504, 0.75)",108.57142857142856,7.0588235294117645,0.1907563025210084,0.9445378151260504,0.75,2.489005887508392,2.2303663536313216,0.563541347403753,0.5656455876464874,0.9013473828356235
"(46.42857142857142, 5.411764705882353, 0.15714285714285714, 0.9109243697478991, 0.71)",46.42857142857142,5.411764705882353,0.1571428571428571,0.9109243697478993,0.71,2.1254457672437037,2.5442243742585724,0.5730569702826604,0.564283349780175,0.854212600287853
