Pipeline_index,Combination,Perplexity,Early_exaggeration,Initial_momentum,Final_momentum,Theta,tSNE_runtime_min,Affinity_runtime_min,KL_divergence,trust_k30,trust_k300,stress
pipeline_141,"(45, 11, 0.1, 1.0, 0.75)",45,11,0.1,1.0,0.75,11.238542211055757,10.437137993176778,3.0809580363637625,0.6350086104426449,0.6070676466739301,0.5702971829826256
pipeline_142,"(45, 11, 0.3, 0.8, 0.75)",45,11,0.3,0.8,0.75,11.560646116733553,10.437137993176778,3.0809580363637625,0.6350086104426449,0.6070676466739301,0.5702971829826256
pipeline_143,"(45, 11, 0.3, 0.9, 0.75)",45,11,0.3,0.9,0.75,11.499794475237527,10.437137993176778,3.0809580363637625,0.6350086104426449,0.6070676466739301,0.5702971829826256
pipeline_144,"(45, 11, 0.3, 1.0, 0.75)",45,11,0.3,1.0,0.75,11.580431918303171,10.437137993176778,3.0809580363637625,0.6350086104426449,0.6070676466739301,0.5702971829826256
pipeline_145,"(45, 18, 0.5, 0.8, 1.0)",45,18,0.5,0.8,1.0,7.812145980199178,127.5535536289215,3.105486051591763,0.6336651391681767,0.6079894969452226,0.6284709033984003
pipeline_146,"(45, 18, 0.5, 0.9, 1.0)",45,18,0.5,0.9,1.0,7.818152705828349,127.5535536289215,3.1102498498798745,0.634044751107278,0.6072034569055289,0.6178199196319685
pipeline_147,"(45, 18, 0.5, 1.0, 1.0)",45,18,0.5,1.0,1.0,7.717920855681101,127.5535536289215,3.101801727986137,0.6343840868332163,0.6072348216213885,0.6155678741291103
pipeline_148,"(45, 25, 0.1, 0.8, 0.25)",45,25,0.1,0.8,0.25,62.691098121802014,127.5535536289215,3.0799079987399587,0.6356448520876374,0.607231262684605,0.5431245081341338
pipeline_149,"(45, 25, 0.1, 0.9, 0.25)",45,25,0.1,0.9,0.25,62.24798098007838,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_150,"(45, 25, 0.1, 1.0, 0.25)",45,25,0.1,1.0,0.25,62.05437907377879,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_151,"(45, 25, 0.3, 0.8, 0.25)",45,25,0.3,0.8,0.25,61.98205429315567,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_152,"(45, 25, 0.3, 0.9, 0.25)",45,25,0.3,0.9,0.25,61.92162596782048,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_153,"(45, 25, 0.3, 1.0, 0.25)",45,25,0.3,1.0,0.25,62.06430054505666,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_154,"(45, 25, 0.5, 0.8, 0.25)",45,25,0.5,0.8,0.25,62.20563938617706,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_155,"(45, 25, 0.5, 0.9, 0.25)",45,25,0.5,0.9,0.25,62.2308847784996,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_156,"(45, 25, 0.5, 1.0, 0.25)",45,25,0.5,1.0,0.25,62.15446310838063,127.5535536289215,3.085448119777835,0.6352872795170044,0.6073791535848143,0.5316591272521037
pipeline_157,"(45, 25, 0.1, 0.8, 0.5)",45,25,0.1,0.8,0.5,21.235302118460336,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_158,"(45, 25, 0.1, 0.9, 0.5)",45,25,0.1,0.9,0.5,21.11682946681976,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_159,"(45, 25, 0.1, 1.0, 0.5)",45,25,0.1,1.0,0.5,21.127502461274464,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_160,"(45, 25, 0.3, 0.8, 0.5)",45,25,0.3,0.8,0.5,21.136849292119344,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_161,"(45, 25, 0.3, 0.9, 0.5)",45,25,0.3,0.9,0.5,21.194494704405468,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_162,"(45, 25, 0.3, 1.0, 0.5)",45,25,0.3,1.0,0.5,21.181130003929137,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_163,"(45, 25, 0.5, 0.8, 0.5)",45,25,0.5,0.8,0.5,21.13140750726064,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_164,"(45, 25, 0.5, 0.9, 0.5)",45,25,0.5,0.9,0.5,21.00219843387604,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_165,"(45, 25, 0.5, 1.0, 0.5)",45,25,0.5,1.0,0.5,21.099219711621604,127.5535536289215,3.078377214598783,0.6351260239754576,0.6071280504960087,0.5387859838219321
pipeline_166,"(45, 25, 0.1, 0.8, 0.75)",45,25,0.1,0.8,0.75,11.55644595225652,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_167,"(45, 25, 0.1, 0.9, 0.75)",45,25,0.1,0.9,0.75,11.564872284730276,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_168,"(45, 25, 0.1, 1.0, 0.75)",45,25,0.1,1.0,0.75,11.61293516953786,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_169,"(45, 25, 0.3, 0.8, 0.75)",45,25,0.3,0.8,0.75,11.615384058157604,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_170,"(45, 25, 0.3, 0.9, 0.75)",45,25,0.3,0.9,0.75,11.59659892320633,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_171,"(45, 25, 0.3, 1.0, 0.75)",45,25,0.3,1.0,0.75,11.537617659568786,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_172,"(45, 25, 0.5, 0.8, 0.75)",45,25,0.5,0.8,0.75,11.60979077021281,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_173,"(45, 25, 0.5, 0.9, 0.75)",45,25,0.5,0.9,0.75,11.574727435906729,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_174,"(45, 25, 0.5, 1.0, 0.75)",45,25,0.5,1.0,0.75,11.568538562456768,127.5535536289215,3.0866328974883714,0.6349619012089973,0.607565631896717,0.5796320455883373
pipeline_175,"(45, 25, 0.1, 0.8, 1.0)",45,25,0.1,0.8,1.0,8.031499636173248,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_176,"(45, 25, 0.1, 0.9, 1.0)",45,25,0.1,0.9,1.0,8.028452889124553,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_177,"(45, 25, 0.1, 1.0, 1.0)",45,25,0.1,1.0,1.0,8.001402803262074,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_178,"(45, 25, 0.3, 0.8, 1.0)",45,25,0.3,0.8,1.0,7.995641835530599,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_179,"(45, 25, 0.3, 0.9, 1.0)",45,25,0.3,0.9,1.0,8.052970111370087,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_180,"(45, 25, 0.3, 1.0, 1.0)",45,25,0.3,1.0,1.0,8.036272446314493,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_181,"(45, 25, 0.5, 0.8, 1.0)",45,25,0.5,0.8,1.0,8.022328102588654,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_182,"(45, 25, 0.5, 0.9, 1.0)",45,25,0.5,0.9,1.0,7.977269395192464,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_183,"(45, 25, 0.5, 1.0, 1.0)",45,25,0.5,1.0,1.0,7.999106045564016,127.5535536289215,3.1191579364151405,0.6337080776284142,0.6070237391244089,0.6256111559514284
pipeline_184,"(45, 32, 0.1, 0.8, 0.25)",45,32,0.1,0.8,0.25,62.97540259361267,127.5535536289215,3.0904781259316767,0.6354811658886725,0.6059103476571863,0.5525225399750767
pipeline_185,"(45, 32, 0.1, 0.9, 0.25)",45,32,0.1,0.9,0.25,62.983167672157286,127.5535536289215,3.0904781259316767,0.6354811658886725,0.6059103476571863,0.5525225399750767
pipeline_186,"(45, 32, 0.1, 1.0, 0.25)",45,32,0.1,1.0,0.25,63.89025417168935,127.5535536289215,3.0904781259316767,0.6354811658886725,0.6059103476571863,0.5525225399750767
pipeline_187,"(45, 32, 0.3, 0.8, 0.25)",45,32,0.3,0.8,0.25,63.29139985243479,127.5535536289215,3.0904781259316767,0.6354811658886725,0.6059103476571863,0.5525225399750767
pipeline_188,"(45, 32, 0.3, 0.9, 0.25)",45,32,0.3,0.9,0.25,65.75807433128357,127.5535536289215,3.0904781259316767,0.6354811658886725,0.6059103476571863,0.5525225399750767
pipeline_189,"(45, 32, 0.3, 1.0, 0.25)",45,32,0.3,1.0,0.25,65.19953954219818,127.5535536289215,3.0904781259316767,0.6354811658886725,0.6059103476571863,0.5525225399750767
pipeline_190,"(25, 18, 0.1, 1.0, 0.75)",25,18,0.1,1.0,0.75,17.044984714190164,14.02738315264384,3.3257666206534964,0.6359132011450614,0.602038169207294,0.5338854906653775
pipeline_191,"(25, 18, 0.3, 0.8, 0.75)",25,18,0.3,0.8,0.75,17.130139831701914,14.02738315264384,3.3176026810278625,0.6354933972983672,0.6029201269428393,0.554827343907602
pipeline_192,"(25, 18, 0.3, 0.9, 0.75)",25,18,0.3,0.9,0.75,17.060718711217245,14.02738315264384,3.3104816969007995,0.6359493967054459,0.6025064795847188,0.5502507666806854
pipeline_193,"(25, 18, 0.3, 1.0, 0.75)",25,18,0.3,1.0,0.75,17.133863615989686,14.02738315264384,3.3146507967211924,0.6359826988468672,0.6022770243967974,0.5452440456527058
pipeline_194,"(25, 18, 0.5, 0.8, 0.75)",25,18,0.5,0.8,0.75,17.084441872437797,14.02738315264384,3.320837941096551,0.6357983285812909,0.6035119563292033,0.5468408685328097
pipeline_195,"(25, 18, 0.5, 0.9, 0.75)",25,18,0.5,0.9,0.75,17.091335117816925,14.02738315264384,3.320837941096551,0.6357983285812909,0.6035119563292033,0.5468408685328097
pipeline_196,"(25, 18, 0.5, 1.0, 0.75)",25,18,0.5,1.0,0.75,17.096014710267387,14.02738315264384,3.320837941096551,0.6357983285812909,0.6035119563292033,0.5468408685328097
pipeline_197,"(25, 18, 0.1, 0.8, 1.0)",25,18,0.1,0.8,1.0,11.470286734898885,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_198,"(25, 18, 0.1, 0.9, 1.0)",25,18,0.1,0.9,1.0,11.469186933835347,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_199,"(25, 18, 0.1, 1.0, 1.0)",25,18,0.1,1.0,1.0,11.472832604249318,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_200,"(25, 18, 0.3, 0.8, 1.0)",25,18,0.3,0.8,1.0,11.478742396831512,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_201,"(25, 18, 0.3, 0.9, 1.0)",25,18,0.3,0.9,1.0,11.467265911897025,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_202,"(25, 18, 0.3, 1.0, 1.0)",25,18,0.3,1.0,1.0,11.474072202046711,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_203,"(25, 18, 0.5, 0.8, 1.0)",25,18,0.5,0.8,1.0,11.449848222732545,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_204,"(25, 18, 0.5, 0.9, 1.0)",25,18,0.5,0.9,1.0,11.448534536361697,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_205,"(25, 18, 0.5, 1.0, 1.0)",25,18,0.5,1.0,1.0,11.468237523237864,14.02738315264384,3.3433126804623825,0.6348273778022802,0.6031509366198073,0.5903238687016163
pipeline_206,"(25, 25, 0.1, 0.8, 0.25)",25,25,0.1,0.8,0.25,94.2156349460284,14.02738315264384,3.2994727263540806,0.6359079513895964,0.6009579811578827,0.544366875129821
pipeline_207,"(25, 25, 0.1, 0.9, 0.25)",25,25,0.1,0.9,0.25,94.53424504995346,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_208,"(25, 25, 0.1, 1.0, 0.25)",25,25,0.1,1.0,0.25,94.40966572761536,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_209,"(25, 25, 0.3, 0.8, 0.25)",25,25,0.3,0.8,0.25,94.32102715571722,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_210,"(25, 25, 0.3, 0.9, 0.25)",25,25,0.3,0.9,0.25,93.9685733238856,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_211,"(25, 25, 0.3, 1.0, 0.25)",25,25,0.3,1.0,0.25,94.09657754500708,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_212,"(25, 25, 0.5, 0.8, 0.25)",25,25,0.5,0.8,0.25,94.03666662375132,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_213,"(25, 25, 0.5, 0.9, 0.25)",25,25,0.5,0.9,0.25,94.14894999663036,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_214,"(25, 25, 0.5, 1.0, 0.25)",25,25,0.5,1.0,0.25,94.4142211119334,14.02738315264384,3.296645022939225,0.6360293252162443,0.6015767768040211,0.5250913732094304
pipeline_215,"(25, 25, 0.1, 0.8, 0.5)",25,25,0.1,0.8,0.5,31.73822857538859,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_216,"(25, 25, 0.1, 0.9, 0.5)",25,25,0.1,0.9,0.5,31.75317126909892,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_217,"(25, 25, 0.1, 1.0, 0.5)",25,25,0.1,1.0,0.5,31.734988339742024,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_218,"(25, 25, 0.3, 0.8, 0.5)",25,25,0.3,0.8,0.5,31.688819555441537,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_219,"(25, 25, 0.3, 0.9, 0.5)",25,25,0.3,0.9,0.5,31.67720197041829,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_220,"(25, 25, 0.3, 1.0, 0.5)",25,25,0.3,1.0,0.5,31.66994708776474,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_221,"(25, 25, 0.5, 0.8, 0.5)",25,25,0.5,0.8,0.5,31.70588649908701,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_222,"(25, 25, 0.5, 0.9, 0.5)",25,25,0.5,0.9,0.5,31.731416050593054,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_223,"(25, 25, 0.5, 1.0, 0.5)",25,25,0.5,1.0,0.5,31.66480649312337,14.02738315264384,3.298179834087801,0.6365123570915234,0.6019361935006589,0.5286950435060481
pipeline_224,"(25, 25, 0.1, 0.8, 0.75)",25,25,0.1,0.8,0.75,16.963992488384246,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_225,"(25, 25, 0.1, 0.9, 0.75)",25,25,0.1,0.9,0.75,16.97349118789037,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_226,"(25, 25, 0.1, 1.0, 0.75)",25,25,0.1,1.0,0.75,16.95745719273885,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_227,"(25, 25, 0.3, 0.8, 0.75)",25,25,0.3,0.8,0.75,16.93920666774114,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_228,"(25, 25, 0.3, 0.9, 0.75)",25,25,0.3,0.9,0.75,16.91432410478592,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_229,"(25, 25, 0.3, 1.0, 0.75)",25,25,0.3,1.0,0.75,16.94511704047521,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_230,"(25, 25, 0.5, 0.8, 0.75)",25,25,0.5,0.8,0.75,16.95680738290151,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_231,"(25, 25, 0.5, 0.9, 0.75)",25,25,0.5,0.9,0.75,16.986500151952107,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_232,"(25, 25, 0.5, 1.0, 0.75)",25,25,0.5,1.0,0.75,16.963433329264323,14.02738315264384,3.3100268682763936,0.6358177157500033,0.6019746500538663,0.5334955425761695
pipeline_233,"(25, 25, 0.1, 0.8, 1.0)",25,25,0.1,0.8,1.0,11.363772416114807,14.02738315264384,3.3507321105017702,0.6350911877483904,0.6027521622863339,0.5774880340350771
pipeline_234,"(25, 25, 0.1, 0.9, 1.0)",25,25,0.1,0.9,1.0,11.379507879416147,14.02738315264384,3.3507321105017702,0.6350911877483904,0.6027521622863339,0.5774880340350771
pipeline_235,"(25, 25, 0.1, 1.0, 1.0)",25,25,0.1,1.0,1.0,11.370492935180664,14.055973319212596,3.344854869386449,0.634256127229237,0.602476662865385,0.5772104066825409
pipeline_236,"(25, 25, 0.3, 0.8, 1.0)",25,25,0.3,0.8,1.0,11.45024480422338,14.055973319212596,3.354004251658443,0.6348290365498788,0.6028360840716191,0.5754000009376957
pipeline_237,"(25, 25, 0.3, 0.9, 1.0)",25,25,0.3,0.9,1.0,11.4336856563886,14.055973319212596,3.354004251658443,0.6348290365498788,0.6028360840716191,0.5754000009376957
pipeline_238,"(25, 25, 0.3, 1.0, 1.0)",25,25,0.3,1.0,1.0,11.436047609647115,14.055973319212596,3.354004251658443,0.6348290365498788,0.6028360840716191,0.5754000009376957
pipeline_239,"(25, 25, 0.5, 0.8, 1.0)",25,25,0.5,0.8,1.0,11.441566359996797,14.055973319212596,3.354004251658443,0.6348290365498788,0.6028360840716191,0.5754000009376957
pipeline_240,"(25, 25, 0.5, 0.9, 1.0)",25,25,0.5,0.9,1.0,11.454359710216522,14.055973319212596,3.354004251658443,0.6348290365498788,0.6028360840716191,0.5754000009376957
pipeline_241,"(25, 25, 0.5, 1.0, 1.0)",25,25,0.5,1.0,1.0,11.50351449251175,14.055973319212596,3.354004251658443,0.6348290365498788,0.6028360840716191,0.5754000009376957
pipeline_242,"(25, 32, 0.1, 0.8, 0.25)",25,32,0.1,0.8,0.25,96.73592342535656,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_243,"(25, 32, 0.1, 0.9, 0.25)",25,32,0.1,0.9,0.25,96.68931090037027,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_244,"(25, 32, 0.1, 1.0, 0.25)",25,32,0.1,1.0,0.25,96.69093191226324,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_245,"(25, 32, 0.3, 0.8, 0.25)",25,32,0.3,0.8,0.25,96.84200937350592,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_246,"(25, 32, 0.3, 0.9, 0.25)",25,32,0.3,0.9,0.25,96.60392275651296,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_247,"(25, 32, 0.3, 1.0, 0.25)",25,32,0.3,1.0,0.25,96.76850115855537,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_248,"(25, 32, 0.5, 0.8, 0.25)",25,32,0.5,0.8,0.25,96.82071916262308,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_249,"(25, 32, 0.5, 0.9, 0.25)",25,32,0.5,0.9,0.25,96.68930815458296,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_250,"(25, 32, 0.5, 1.0, 0.25)",25,32,0.5,1.0,0.25,96.73873115380606,14.055973319212596,3.3041978231633404,0.6357264105827118,0.6014201729794459,0.5279664438552757
pipeline_251,"(25, 32, 0.1, 0.8, 0.5)",25,32,0.1,0.8,0.5,32.992633994420366,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_252,"(25, 32, 0.1, 0.9, 0.5)",25,32,0.1,0.9,0.5,32.93675868908564,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_253,"(25, 32, 0.1, 1.0, 0.5)",25,32,0.1,1.0,0.5,32.98219511906306,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_254,"(25, 32, 0.3, 0.8, 0.5)",25,32,0.3,0.8,0.5,32.95803282260895,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_255,"(25, 32, 0.3, 0.9, 0.5)",25,32,0.3,0.9,0.5,32.969089178244275,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_256,"(25, 32, 0.3, 1.0, 0.5)",25,32,0.3,1.0,0.5,32.963232763608296,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_257,"(25, 32, 0.5, 0.8, 0.5)",25,32,0.5,0.8,0.5,32.927311877409615,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_258,"(25, 32, 0.5, 0.9, 0.5)",25,32,0.5,0.9,0.5,32.967487609386446,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_259,"(25, 32, 0.5, 1.0, 0.5)",25,32,0.5,1.0,0.5,33.01649179061254,14.055973319212596,3.3272846272522845,0.6351190230412376,0.6011794996291289,0.5322475583045663
pipeline_260,"(25, 32, 0.1, 0.8, 0.75)",25,32,0.1,0.8,0.75,17.226897712548574,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_261,"(25, 32, 0.1, 0.9, 0.75)",25,32,0.1,0.9,0.75,17.215165189901988,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_262,"(25, 32, 0.1, 1.0, 0.75)",25,32,0.1,1.0,0.75,17.198826618989308,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_263,"(25, 32, 0.3, 0.8, 0.75)",25,32,0.3,0.8,0.75,17.22791531483332,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_264,"(25, 32, 0.3, 0.9, 0.75)",25,32,0.3,0.9,0.75,17.209521583716075,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_265,"(25, 32, 0.3, 1.0, 0.75)",25,32,0.3,1.0,0.75,17.204920252164204,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_266,"(25, 32, 0.5, 0.8, 0.75)",25,32,0.5,0.8,0.75,17.207598773638406,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_267,"(25, 32, 0.5, 0.9, 0.75)",25,32,0.5,0.9,0.75,17.223472793896992,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_268,"(25, 32, 0.5, 1.0, 0.75)",25,32,0.5,1.0,0.75,17.21926010052363,14.055973319212596,3.314187754668588,0.6360383445127041,0.6026097131838745,0.5306272500576431
pipeline_269,"(25, 32, 0.1, 0.8, 1.0)",25,32,0.1,0.8,1.0,11.51584730943044,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_270,"(25, 32, 0.1, 0.9, 1.0)",25,32,0.1,0.9,1.0,11.48412690560023,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_271,"(25, 32, 0.1, 1.0, 1.0)",25,32,0.1,1.0,1.0,11.476953407128653,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_272,"(25, 32, 0.3, 0.8, 1.0)",25,32,0.3,0.8,1.0,11.476688913504285,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_273,"(25, 32, 0.3, 0.9, 1.0)",25,32,0.3,0.9,1.0,11.472655646006269,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_274,"(25, 32, 0.3, 1.0, 1.0)",25,32,0.3,1.0,1.0,11.466372752189637,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_275,"(25, 32, 0.5, 0.8, 1.0)",25,32,0.5,0.8,1.0,11.470142126083374,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_276,"(25, 32, 0.5, 0.9, 1.0)",25,32,0.5,0.9,1.0,11.467491741975149,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_277,"(25, 32, 0.5, 1.0, 1.0)",25,32,0.5,1.0,1.0,11.465490885575612,14.055973319212596,3.35055843877511,0.6346207703968937,0.6030138782851209,0.5708863287941771
pipeline_278,"(25, 11, 0.1, 0.9, 0.5)",25,11,0.1,0.9,0.5,30.24160252014796,14.036886330445608,3.293457354579097,0.6360302893828689,0.6020328669960088,0.537625397034616
pipeline_279,"(25, 11, 0.1, 1.0, 0.5)",25,11,0.1,1.0,0.5,30.245800236860912,14.036886330445608,3.2905875985585293,0.6367361983225617,0.600930869782798,0.5376287223729592
pipeline_280,"(25, 11, 0.3, 0.8, 0.5)",25,11,0.3,0.8,0.5,30.18772571484248,14.036886330445608,3.2905875985585293,0.6367361983225617,0.600930869782798,0.5376287223729592
pipeline_281,"(25, 11, 0.3, 0.9, 0.5)",25,11,0.3,0.9,0.5,30.13568952480952,14.036886330445608,3.2905875985585293,0.6367361983225617,0.600930869782798,0.5376287223729592
pipeline_282,"(25, 11, 0.3, 1.0, 0.5)",25,11,0.3,1.0,0.5,30.128592546780904,14.036886330445608,3.2905875985585293,0.6367361983225617,0.600930869782798,0.5376287223729592
